연도,품목,지역,구분,물동량_톤
2019,기타,경남,반출,19099681
2019,기타,경남,합계,30654318
2019,기타,제주,반입,0
2019,기타,제주,반출,0
2019,기타,제주,합계,0
2020,농산물,서울,반입,1527992
2020,농산물,서울,반출,2547
2020,농산물,서울,합계,1530539
2020,농산물,부산,반입,576557
2020,농산물,부산,반출,564997
2020,농산물,부산,합계,1141554
2020,농산물,대구,반입,436592
2020,농산물,대구,반출,117572
2020,농산물,대구,합계,554164
2020,농산물,인천,반입,703251
2020,농산물,인천,반출,1651392
2020,농산물,인천,합계,2354643
2020,농산물,광주,반입,352278
2020,농산물,광주,반출,82465
2020,농산물,광주,합계,434743
2020,농산물,세종,반입,167867
2020,농산물,세종,반출,68842
2020,농산물,세종,합계,236709
2020,농산물,대전,반입,562921
2020,농산물,대전,반출,25705
2020,농산물,대전,합계,588626
2020,농산물,울산,반입,274898
2020,농산물,울산,반출,172538
2020,농산물,울산,합계,447436
2020,농산물,경기,반입,4014963
2020,농산물,경기,반출,1261264
2020,농산물,경기,합계,5276227
2020,농산물,강원,반입,646223
2020,농산물,강원,반출,1230071
2020,농산물,강원,합계,1876294
2020,농산물,충북,반입,1502719
2020,농산물,충북,반출,891897
2020,농산물,충북,합계,2394616
2020,농산물,충남,반입,1749238
2020,농산물,충남,반출,1998764
2020,농산물,충남,합계,3748002
2020,농산물,전북,반입,1365291
2020,농산물,전북,반출,1881321
2020,농산물,전북,합계,3246612
2020,농산물,전남,반입,890609
2020,농산물,전남,반출,3249854
2020,농산물,전남,합계,4140463
2020,농산물,경북,반입,1026494
2020,농산물,경북,반출,2433779
2020,농산물,경북,합계,3460273
2020,농산물,경남,반입,1426852
2020,농산물,경남,반출,1591737
2020,농산물,경남,합계,3018589
2020,농산물,제주,반입,0
2020,농산물,제주,반출,0
2020,농산물,제주,합계,0
2020,임산물,서울,반입,278103
2020,임산물,서울,반출,1244
2020,임산물,서울,합계,279347
2020,임산물,부산,반입,124801
2020,임산물,부산,반출,4593
2020,임산물,부산,합계,129394
2020,임산물,대구,반입,74300
2020,임산물,대구,반출,6703
2020,임산물,대구,합계,81003
2020,임산물,인천,반입,249252
2020,임산물,인천,반출,38246
2020,임산물,인천,합계,287498
2020,임산물,광주,반입,49579
2020,임산물,광주,반출,2625
2020,임산물,광주,합계,52204
2020,임산물,세종,반입,29900
2020,임산물,세종,반출,59593
2020,임산물,세종,합계,89493
2020,임산물,대전,반입,49133
2020,임산물,대전,반출,4565
2020,임산물,대전,합계,53698
2020,임산물,울산,반입,51632
2020,임산물,울산,반출,40296
2020,임산물,울산,합계,91928
2020,임산물,경기,반입,440985
2020,임산물,경기,반출,255653
2020,임산물,경기,합계,696638
2020,임산물,강원,반입,135329
2020,임산물,강원,반출,532284
2020,임산물,강원,합계,667613
2020,임산물,충북,반입,148247
2020,임산물,충북,반출,393667
2020,임산물,충북,합계,541914
2020,임산물,충남,반입,187584
2020,임산물,충남,반출,221035
2020,임산물,충남,합계,408619
2020,임산물,전북,반입,213866
2020,임산물,전북,반출,139469
2020,임산물,전북,합계,353335
2020,임산물,전남,반입,155728
2020,임산물,전남,반출,213339
2020,임산물,전남,합계,369067
2020,임산물,경북,반입,244296
2020,임산물,경북,반출,470154
2020,임산물,경북,합계,714450
2020,임산물,경남,반입,220496
2020,임산물,경남,반출,269765
2020,임산물,경남,합계,490261
2020,임산물,제주,반입,0
2020,임산물,제주,반출,0
2020,임산물,제주,합계,0
2020,수산물,서울,반입,230720
2020,수산물,서울,반출,83
2020,수산물,서울,합계,230803
2020,수산물,부산,반입,635993
2020,수산물,부산,반출,106861
2020,수산물,부산,합계,742854
2020,수산물,대구,반입,72898
2020,수산물,대구,반출,86
2020,수산물,대구,합계,72984
2020,수산물,인천,반입,99551
2020,수산물,인천,반출,43327
2020,수산물,인천,합계,142878
2020,수산물,광주,반입,37471
2020,수산물,광주,반출,133
2020,수산물,광주,합계,37604
2020,수산물,세종,반입,4920
2020,수산물,세종,반출,267
2020,수산물,세종,합계,5187
2020,수산물,대전,반입,50218
2020,수산물,대전,반출,114
2020,수산물,대전,합계,50332
2020,수산물,울산,반입,34971
2020,수산물,울산,반출,22540
2020,수산물,울산,합계,57511
2020,수산물,경기,반입,496832
2020,수산물,경기,반출,23291
2020,수산물,경기,합계,520123
2020,수산물,강원,반입,252516
2020,수산물,강원,반출,48971
2020,수산물,강원,합계,301487
2020,수산물,충북,반입,82724
2020,수산물,충북,반출,4353
2020,수산물,충북,합계,87077
2020,수산물,충남,반입,147557
2020,수산물,충남,반출,192095
2020,수산물,충남,합계,339652
2020,수산물,전북,반입,102227
2020,수산물,전북,반출,102188
2020,수산물,전북,합계,204415
2020,수산물,전남,반입,79788
2020,수산물,전남,반출,1750740
2020,수산물,전남,합계,1830528
2020,수산물,경북,반입,197778
2020,수산물,경북,반출,88133
2020,수산물,경북,합계,285911
2020,수산물,경남,반입,360655
2020,수산물,경남,반출,503637
2020,수산물,경남,합계,864292
2020,수산물,제주,반입,0
2020,수산물,제주,반출,0
2020,수산물,제주,합계,0
2020,축산물,서울,반입,143962
2020,축산물,서울,반출,1027
2020,축산물,서울,합계,144989
2020,축산물,부산,반입,57514
2020,축산물,부산,반출,3035
2020,축산물,부산,합계,60549
2020,축산물,대구,반입,188553
2020,축산물,대구,반출,5340
2020,축산물,대구,합계,193893
2020,축산물,인천,반입,40270
2020,축산물,인천,반출,30220
2020,축산물,인천,합계,70490
2020,축산물,광주,반입,40527
2020,축산물,광주,반출,11884
2020,축산물,광주,합계,52411
2020,축산물,세종,반입,26407
2020,축산물,세종,반출,85226
2020,축산물,세종,합계,111633
2020,축산물,대전,반입,40376
2020,축산물,대전,반출,9346
2020,축산물,대전,합계,49722
2020,축산물,울산,반입,18596
2020,축산물,울산,반출,18716
2020,축산물,울산,합계,37312
2020,축산물,경기,반입,375028
2020,축산물,경기,반출,974248
2020,축산물,경기,합계,1349276
2020,축산물,강원,반입,194502
2020,축산물,강원,반출,182218
2020,축산물,강원,합계,376720
2020,축산물,충북,반입,710307
2020,축산물,충북,반출,200043
2020,축산물,충북,합계,910350
2020,축산물,충남,반입,266782
2020,축산물,충남,반출,616642
2020,축산물,충남,합계,883424
2020,축산물,전북,반입,497928
2020,축산물,전북,반출,263070
2020,축산물,전북,합계,760998
2020,축산물,전남,반입,113697
2020,축산물,전남,반출,312133
2020,축산물,전남,합계,425830
2020,축산물,경북,반입,448810
2020,축산물,경북,반출,296389
2020,축산물,경북,합계,745199
2020,축산물,경남,반입,161865
2020,축산물,경남,반출,315587
2020,축산물,경남,합계,477452
2020,축산물,제주,반입,0
2020,축산물,제주,반출,0
2020,축산물,제주,합계,0
2020,석탄광물,서울,반입,122611
2020,석탄광물,서울,반출,0
2020,석탄광물,서울,합계,122611
2020,석탄광물,부산,반입,56571
2020,석탄광물,부산,반출,0
2020,석탄광물,부산,합계,56571
2020,석탄광물,대구,반입,59399
2020,석탄광물,대구,반출,0
2020,석탄광물,대구,합계,59399
2020,석탄광물,인천,반입,60000
2020,석탄광물,인천,반출,99449
2020,석탄광물,인천,합계,159449
2020,석탄광물,광주,반입,25602
2020,석탄광물,광주,반출,0
2020,석탄광물,광주,합계,25602
2020,석탄광물,세종,반입,17495
2020,석탄광물,세종,반출,0
2020,석탄광물,세종,합계,17495
2020,석탄광물,대전,반입,51558
2020,석탄광물,대전,반출,0
2020,석탄광물,대전,합계,51558
2020,석탄광물,울산,반입,156843
2020,석탄광물,울산,반출,0
2020,석탄광물,울산,합계,156843
2020,석탄광물,경기,반입,234837
2020,석탄광물,경기,반출,9856652
2020,석탄광물,경기,합계,10091489
2020,석탄광물,강원,반입,432419
2020,석탄광물,강원,반출,777724
2020,석탄광물,강원,합계,1210143
2020,석탄광물,충북,반입,147878
2020,석탄광물,충북,반출,0
2020,석탄광물,충북,합계,147878
2020,석탄광물,충남,반입,9962700
2020,석탄광물,충남,반출,0
2020,석탄광물,충남,합계,9962700
2020,석탄광물,전북,반입,89334
2020,석탄광물,전북,반출,0
2020,석탄광물,전북,합계,89334
2020,석탄광물,전남,반입,280591
2020,석탄광물,전남,반출,244626
2020,석탄광물,전남,합계,525217
2020,석탄광물,경북,반입,229311
2020,석탄광물,경북,반출,890908
2020,석탄광물,경북,합계,1120219
2020,석탄광물,경남,반입,102313
2020,석탄광물,경남,반출,160103
2020,석탄광물,경남,합계,262416
2020,석탄광물,제주,반입,0
2020,석탄광물,제주,반출,0
2020,석탄광물,제주,합계,0
2020,석회석광물,서울,반입,232148
2020,석회석광물,서울,반출,0
2020,석회석광물,서울,합계,232148
2020,석회석광물,부산,반입,17816
2020,석회석광물,부산,반출,1514225
2020,석회석광물,부산,합계,1532041
2020,석회석광물,대구,반입,13019
2020,석회석광물,대구,반출,0
2020,석회석광물,대구,합계,13019
2020,석회석광물,인천,반입,27345
2020,석회석광물,인천,반출,3664098
2020,석회석광물,인천,합계,3691443
2020,석회석광물,광주,반입,41263
2020,석회석광물,광주,반출,0
2020,석회석광물,광주,합계,41263
2020,석회석광물,세종,반입,9471
2020,석회석광물,세종,반출,0
2020,석회석광물,세종,합계,9471
2020,석회석광물,대전,반입,212932
2020,석회석광물,대전,반출,0
2020,석회석광물,대전,합계,212932
2020,석회석광물,울산,반입,21383
2020,석회석광물,울산,반출,104971
2020,석회석광물,울산,합계,126354
2020,석회석광물,경기,반입,3054590
2020,석회석광물,경기,반출,2643820
2020,석회석광물,경기,합계,5698410
2020,석회석광물,강원,반입,22743
2020,석회석광물,강원,반출,350420
2020,석회석광물,강원,합계,373163
2020,석회석광물,충북,반입,1612755
2020,석회석광물,충북,반출,219250
2020,석회석광물,충북,합계,1832005
2020,석회석광물,충남,반입,1418292
2020,석회석광물,충남,반출,123463
2020,석회석광물,충남,합계,1541755
2020,석회석광물,전북,반입,692713
2020,석회석광물,전북,반출,0
2020,석회석광물,전북,합계,692713
2020,석회석광물,전남,반입,368212
2020,석회석광물,전남,반출,581961
2020,석회석광물,전남,합계,950173
2020,석회석광물,경북,반입,209182
2020,석회석광물,경북,반출,573728
2020,석회석광물,경북,합계,782910
2020,석회석광물,경남,반입,1822072
2020,석회석광물,경남,반출,0
2020,석회석광물,경남,합계,1822072
2020,석회석광물,제주,반입,0
2020,석회석광물,제주,반출,0
2020,석회석광물,제주,합계,0
2020,비금속광물,서울,반입,4926956
2020,비금속광물,서울,반출,0
2020,비금속광물,서울,합계,4926956
2020,비금속광물,부산,반입,6454361
2020,비금속광물,부산,반출,610980
2020,비금속광물,부산,합계,7065341
2020,비금속광물,대구,반입,4966100
2020,비금속광물,대구,반출,285520
2020,비금속광물,대구,합계,5251620
2020,비금속광물,인천,반입,3643070
2020,비금속광물,인천,반출,19802282
2020,비금속광물,인천,합계,23445352
2020,비금속광물,광주,반입,1680635
2020,비금속광물,광주,반출,1750
2020,비금속광물,광주,합계,1682385
2020,비금속광물,세종,반입,2778590
2020,비금속광물,세종,반출,4532512
2020,비금속광물,세종,합계,7311102
2020,비금속광물,대전,반입,2751685
2020,비금속광물,대전,반출,0
2020,비금속광물,대전,합계,2751685
2020,비금속광물,울산,반입,4553194
2020,비금속광물,울산,반출,3352560
2020,비금속광물,울산,합계,7905754
2020,비금속광물,경기,반입,39561293
2020,비금속광물,경기,반출,12693873
2020,비금속광물,경기,합계,52255166
2020,비금속광물,강원,반입,12473982
2020,비금속광물,강원,반출,21845847
2020,비금속광물,강원,합계,34319829
2020,비금속광물,충북,반입,14637471
2020,비금속광물,충북,반출,17694365
2020,비금속광물,충북,합계,32331836
2020,비금속광물,충남,반입,13332861
2020,비금속광물,충남,반출,16197887
2020,비금속광물,충남,합계,29530748
2020,비금속광물,전북,반입,7820921
2020,비금속광물,전북,반출,10817089
2020,비금속광물,전북,합계,18638010
2020,비금속광물,전남,반입,8755187
2020,비금속광물,전남,반출,18429343
2020,비금속광물,전남,합계,27184530
2020,비금속광물,경북,반입,15611555
2020,비금속광물,경북,반출,10259317
2020,비금속광물,경북,합계,25870872
2020,비금속광물,경남,반입,7916784
2020,비금속광물,경남,반출,15341320
2020,비금속광물,경남,합계,23258104
2020,비금속광물,제주,반입,0
2020,비금속광물,제주,반출,0
2020,비금속광물,제주,합계,0
2020,음식료품,서울,반입,3819419
2020,음식료품,서울,반출,310110
2020,음식료품,서울,합계,4129529
2020,음식료품,부산,반입,1016421
2020,음식료품,부산,반출,716675
2020,음식료품,부산,합계,1733096
2020,음식료품,대구,반입,744934
2020,음식료품,대구,반출,305947
2020,음식료품,대구,합계,1050881
2020,음식료품,인천,반입,1186417
2020,음식료품,인천,반출,1146954
