"year","base_city","base_region_en","base_region_kr","target_city","target_region_en","target_region_kr","cargo_volume","logistics_type"
"2022","대전","Daejeon","대전시","부산","Yeongnam","영남권","1324433","권역 간"
"2022","대전","Daejeon","대전시","대구","Yeongnam","영남권","59504","권역 간"
"2022","대전","Daejeon","대전시","인천","Capital Area","수도권","183959","권역 간"
"2022","대전","Daejeon","대전시","광주","Honam","호남권","42701","권역 간"
"2022","대전","Daejeon","대전시","세종","Chungcheong(excl. DJ)","충청권(대전제외)","33034","권역 간"
"2022","대전","Daejeon","대전시","대전","Daejeon","대전시","908460","권역 내"
"2022","대전","Daejeon","대전시","울산","Yeongnam","영남권","91243","권역 간"
"2022","대전","Daejeon","대전시","경기","Capital Area","수도권","369642","권역 간"
"2022","대전","Daejeon","대전시","강원","Others","기타","37007","권역 간"
"2022","대전","Daejeon","대전시","충북","Chungcheong(excl. DJ)","충청권(대전제외)","224541","권역 간"
"2022","대전","Daejeon","대전시","충남","Chungcheong(excl. DJ)","충청권(대전제외)","276818","권역 간"
"2022","대전","Daejeon","대전시","전북","Honam","호남권","128437","권역 간"
"2022","대전","Daejeon","대전시","전남","Honam","호남권","124472","권역 간"
"2022","대전","Daejeon","대전시","경북","Yeongnam","영남권","209138","권역 간"
"2022","대전","Daejeon","대전시","경남","Yeongnam","영남권","168716","권역 간"
"2022","대전","Daejeon","대전시","제주","Others","기타","0","권역 간"
"2022","울산","Yeongnam","영남권","서울","Capital Area","수도권","300096","권역 간"
"2022","울산","Yeongnam","영남권","부산","Yeongnam","영남권","14885329","권역 내"
"2022","울산","Yeongnam","영남권","대구","Yeongnam","영남권","532658","권역 내"
"2022","울산","Yeongnam","영남권","인천","Capital Area","수도권","297523","권역 간"
"2022","울산","Yeongnam","영남권","광주","Honam","호남권","116749","권역 간"
"2022","울산","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","57409","권역 간"
"2022","울산","Yeongnam","영남권","대전","Daejeon","대전시","176750","권역 간"
"2022","울산","Yeongnam","영남권","울산","Yeongnam","영남권","79194746","권역 내"
"2022","울산","Yeongnam","영남권","경기","Capital Area","수도권","1236900","권역 간"
"2022","울산","Yeongnam","영남권","강원","Others","기타","376239","권역 간"
"2022","울산","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","475707","권역 간"
"2022","울산","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","607616","권역 간"
"2022","울산","Yeongnam","영남권","전북","Honam","호남권","444307","권역 간"
"2022","울산","Yeongnam","영남권","전남","Honam","호남권","916085","권역 간"
"2022","울산","Yeongnam","영남권","경북","Yeongnam","영남권","2559282","권역 내"
"2022","울산","Yeongnam","영남권","경남","Yeongnam","영남권","3277622","권역 내"
"2022","울산","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2022","경기","Capital Area","수도권","서울","Capital Area","수도권","22296749","권역 내"
"2022","경기","Capital Area","수도권","부산","Yeongnam","영남권","24999459","권역 간"
"2022","경기","Capital Area","수도권","대구","Yeongnam","영남권","4868177","권역 간"
"2022","경기","Capital Area","수도권","인천","Capital Area","수도권","25863817","권역 내"
"2022","경기","Capital Area","수도권","광주","Honam","호남권","3170844","권역 간"
"2022","경기","Capital Area","수도권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","2504365","권역 간"
"2022","경기","Capital Area","수도권","대전","Daejeon","대전시","5055054","권역 간"
"2022","경기","Capital Area","수도권","울산","Yeongnam","영남권","11371019","권역 간"
"2022","경기","Capital Area","수도권","경기","Capital Area","수도권","156706291","권역 내"
"2022","경기","Capital Area","수도권","강원","Others","기타","11857914","권역 간"
"2022","경기","Capital Area","수도권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","19672799","권역 간"
"2022","경기","Capital Area","수도권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","47403458","권역 간"
"2022","경기","Capital Area","수도권","전북","Honam","호남권","9819334","권역 간"
"2022","경기","Capital Area","수도권","전남","Honam","호남권","13878408","권역 간"
"2022","경기","Capital Area","수도권","경북","Yeongnam","영남권","20335676","권역 간"
"2022","경기","Capital Area","수도권","경남","Yeongnam","영남권","13987787","권역 간"
"2022","경기","Capital Area","수도권","제주","Others","기타","0","권역 간"
"2022","강원","Others","기타","서울","Capital Area","수도권","2835387","권역 간"
"2022","강원","Others","기타","부산","Yeongnam","영남권","3389851","권역 간"
"2022","강원","Others","기타","대구","Yeongnam","영남권","1827897","권역 간"
"2022","강원","Others","기타","인천","Capital Area","수도권","2525137","권역 간"
"2022","강원","Others","기타","광주","Honam","호남권","1007585","권역 간"
"2022","강원","Others","기타","세종","Chungcheong(excl. DJ)","충청권(대전제외)","735694","권역 간"
"2022","강원","Others","기타","대전","Daejeon","대전시","1281678","권역 간"
"2022","강원","Others","기타","울산","Yeongnam","영남권","4357775","권역 간"
"2022","강원","Others","기타","경기","Capital Area","수도권","17095516","권역 간"
"2022","강원","Others","기타","강원","Others","기타","33756526","권역 내"
"2022","강원","Others","기타","충북","Chungcheong(excl. DJ)","충청권(대전제외)","7217399","권역 간"
"2022","강원","Others","기타","충남","Chungcheong(excl. DJ)","충청권(대전제외)","7198265","권역 간"
"2022","강원","Others","기타","전북","Honam","호남권","2813932","권역 간"
"2022","강원","Others","기타","전남","Honam","호남권","4483064","권역 간"
"2022","강원","Others","기타","경북","Yeongnam","영남권","11863656","권역 간"
"2022","강원","Others","기타","경남","Yeongnam","영남권","6038194","권역 간"
"2022","강원","Others","기타","제주","Others","기타","0","권역 내"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","서울","Capital Area","수도권","3630919","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","부산","Yeongnam","영남권","4188940","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","대구","Yeongnam","영남권","1513580","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","인천","Capital Area","수도권","2779303","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","광주","Honam","호남권","970574","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1512082","권역 내"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","대전","Daejeon","대전시","2282543","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","울산","Yeongnam","영남권","8657075","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","경기","Capital Area","수도권","15595914","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","강원","Others","기타","3481123","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","충북","Chungcheong(excl. DJ)","충청권(대전제외)","15709952","권역 내"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","충남","Chungcheong(excl. DJ)","충청권(대전제외)","12088404","권역 내"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","전북","Honam","호남권","2792510","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","전남","Honam","호남권","6699494","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","경북","Yeongnam","영남권","8893259","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","경남","Yeongnam","영남권","5028025","권역 간"
"2022","충북","Chungcheong(excl. DJ)","충청권(대전제외)","제주","Others","기타","0","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","서울","Capital Area","수도권","3159264","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","부산","Yeongnam","영남권","5288338","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","대구","Yeongnam","영남권","1188920","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","인천","Capital Area","수도권","3605722","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","광주","Honam","호남권","1092655","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1408695","권역 내"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","대전","Daejeon","대전시","2378267","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","울산","Yeongnam","영남권","3534520","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","경기","Capital Area","수도권","22369864","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","강원","Others","기타","2401967","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","충북","Chungcheong(excl. DJ)","충청권(대전제외)","7033420","권역 내"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","충남","Chungcheong(excl. DJ)","충청권(대전제외)","68040310","권역 내"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","전북","Honam","호남권","4940441","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","전남","Honam","호남권","4884743","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","경북","Yeongnam","영남권","6384397","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","경남","Yeongnam","영남권","4736410","권역 간"
"2022","충남","Chungcheong(excl. DJ)","충청권(대전제외)","제주","Others","기타","0","권역 간"
"2022","전북","Honam","호남권","서울","Capital Area","수도권","1006442","권역 간"
"2022","전북","Honam","호남권","부산","Yeongnam","영남권","2816966","권역 간"
"2022","전북","Honam","호남권","대구","Yeongnam","영남권","884094","권역 간"
"2022","전북","Honam","호남권","인천","Capital Area","수도권","1336057","권역 간"
"2022","전북","Honam","호남권","광주","Honam","호남권","1433886","권역 내"
"2022","전북","Honam","호남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","537337","권역 간"
"2022","전북","Honam","호남권","대전","Daejeon","대전시","1136717","권역 간"
"2022","전북","Honam","호남권","울산","Yeongnam","영남권","2066692","권역 간"
"2022","전북","Honam","호남권","경기","Capital Area","수도권","6232033","권역 간"
"2022","전북","Honam","호남권","강원","Others","기타","1489968","권역 간"
"2022","전북","Honam","호남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3100777","권역 간"
"2022","전북","Honam","호남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","7470409","권역 간"
"2022","전북","Honam","호남권","전북","Honam","호남권","27346546","권역 내"
"2022","전북","Honam","호남권","전남","Honam","호남권","7297543","권역 내"
"2022","전북","Honam","호남권","경북","Yeongnam","영남권","4645779","권역 간"
"2022","전북","Honam","호남권","경남","Yeongnam","영남권","3906233","권역 간"
"2022","전북","Honam","호남권","제주","Others","기타","0","권역 간"
"2022","전남","Honam","호남권","서울","Capital Area","수도권","1426117","권역 간"
"2022","전남","Honam","호남권","부산","Yeongnam","영남권","2877640","권역 간"
"2022","전남","Honam","호남권","대구","Yeongnam","영남권","984349","권역 간"
"2022","전남","Honam","호남권","인천","Capital Area","수도권","1256714","권역 간"
"2022","전남","Honam","호남권","광주","Honam","호남권","5788909","권역 내"
"2022","전남","Honam","호남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1376311","권역 간"
"2022","전남","Honam","호남권","대전","Daejeon","대전시","712396","권역 간"
"2022","전남","Honam","호남권","울산","Yeongnam","영남권","3512427","권역 간"
"2022","전남","Honam","호남권","경기","Capital Area","수도권","7513329","권역 간"
"2022","전남","Honam","호남권","강원","Others","기타","1624970","권역 간"
"2022","전남","Honam","호남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3297404","권역 간"
"2022","전남","Honam","호남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","4353278","권역 간"
"2022","전남","Honam","호남권","전북","Honam","호남권","5462477","권역 내"
"2022","전남","Honam","호남권","전남","Honam","호남권","107510031","권역 내"
"2022","전남","Honam","호남권","경북","Yeongnam","영남권","4647002","권역 간"
"2022","전남","Honam","호남권","경남","Yeongnam","영남권","6586428","권역 간"
"2022","전남","Honam","호남권","제주","Others","기타","0","권역 간"
"2022","경북","Yeongnam","영남권","서울","Capital Area","수도권","1632980","권역 간"
"2022","경북","Yeongnam","영남권","부산","Yeongnam","영남권","16306918","권역 내"
"2022","경북","Yeongnam","영남권","대구","Yeongnam","영남권","3267629","권역 내"
"2022","경북","Yeongnam","영남권","인천","Capital Area","수도권","1296590","권역 간"
"2022","경북","Yeongnam","영남권","광주","Honam","호남권","693985","권역 간"
"2022","경북","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","372629","권역 간"
"2022","경북","Yeongnam","영남권","대전","Daejeon","대전시","812770","권역 간"
"2022","경북","Yeongnam","영남권","울산","Yeongnam","영남권","6758846","권역 내"
"2022","경북","Yeongnam","영남권","경기","Capital Area","수도권","6664297","권역 간"
"2022","경북","Yeongnam","영남권","강원","Others","기타","2143049","권역 간"
"2022","경북","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3955310","권역 간"
"2022","경북","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","3894827","권역 간"
"2022","경북","Yeongnam","영남권","전북","Honam","호남권","1965515","권역 간"
"2022","경북","Yeongnam","영남권","전남","Honam","호남권","3389026","권역 간"
"2022","경북","Yeongnam","영남권","경북","Yeongnam","영남권","47169474","권역 내"
"2022","경북","Yeongnam","영남권","경남","Yeongnam","영남권","7022839","권역 내"
"2022","경북","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2022","경남","Yeongnam","영남권","서울","Capital Area","수도권","868854","권역 간"
"2022","경남","Yeongnam","영남권","부산","Yeongnam","영남권","24767149","권역 내"
"2022","경남","Yeongnam","영남권","대구","Yeongnam","영남권","1632787","권역 내"
"2022","경남","Yeongnam","영남권","인천","Capital Area","수도권","861269","권역 간"
"2022","경남","Yeongnam","영남권","광주","Honam","호남권","540327","권역 간"
"2022","경남","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","190197","권역 간"
"2022","경남","Yeongnam","영남권","대전","Daejeon","대전시","430383","권역 간"
"2022","경남","Yeongnam","영남권","울산","Yeongnam","영남권","6897234","권역 내"
"2022","경남","Yeongnam","영남권","경기","Capital Area","수도권","3658709","권역 간"
"2022","경남","Yeongnam","영남권","강원","Others","기타","1139054","권역 간"
"2022","경남","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","1574478","권역 간"
"2022","경남","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","1986208","권역 간"
"2022","경남","Yeongnam","영남권","전북","Honam","호남권","1532595","권역 간"
"2022","경남","Yeongnam","영남권","전남","Honam","호남권","3915074","권역 간"
"2022","경남","Yeongnam","영남권","경북","Yeongnam","영남권","4518145","권역 내"
"2022","경남","Yeongnam","영남권","경남","Yeongnam","영남권","55968802","권역 내"
"2022","경남","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2022","제주","Others","기타","서울","Capital Area","수도권","0","권역 간"
"2022","제주","Others","기타","부산","Yeongnam","영남권","0","권역 간"
"2022","제주","Others","기타","대구","Yeongnam","영남권","0","권역 간"
"2022","제주","Others","기타","인천","Capital Area","수도권","0","권역 간"
"2022","제주","Others","기타","광주","Honam","호남권","0","권역 간"
"2022","제주","Others","기타","세종","Chungcheong(excl. DJ)","충청권(대전제외)","0","권역 간"
"2022","제주","Others","기타","대전","Daejeon","대전시","0","권역 간"
"2022","제주","Others","기타","울산","Yeongnam","영남권","0","권역 간"
"2022","제주","Others","기타","경기","Capital Area","수도권","0","권역 간"
"2022","제주","Others","기타","강원","Others","기타","0","권역 내"
"2022","제주","Others","기타","충북","Chungcheong(excl. DJ)","충청권(대전제외)","0","권역 간"
"2022","제주","Others","기타","충남","Chungcheong(excl. DJ)","충청권(대전제외)","0","권역 간"
"2022","제주","Others","기타","전북","Honam","호남권","0","권역 간"
"2022","제주","Others","기타","전남","Honam","호남권","0","권역 간"
"2022","제주","Others","기타","경북","Yeongnam","영남권","0","권역 간"
"2022","제주","Others","기타","경남","Yeongnam","영남권","0","권역 간"
"2022","제주","Others","기타","제주","Others","기타","7579159","권역 내"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","서울","Capital Area","수도권","177384","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","부산","Yeongnam","영남권","221241","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","대구","Yeongnam","영남권","125832","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","인천","Capital Area","수도권","279338","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","광주","Honam","호남권","91621","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","세종","Chungcheong(excl. DJ)","충청권(대전제외)","1079560","권역 내"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","대전","Daejeon","대전시","326576","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","울산","Yeongnam","영남권","305951","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","경기","Capital Area","수도권","1537884","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","강원","Others","기타","338744","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","충북","Chungcheong(excl. DJ)","충청권(대전제외)","1760662","권역 내"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","충남","Chungcheong(excl. DJ)","충청권(대전제외)","2028171","권역 내"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","전북","Honam","호남권","406923","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","전남","Honam","호남권","600181","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","경북","Yeongnam","영남권","864150","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","경남","Yeongnam","영남권","451189","권역 간"
"2022","세종","Chungcheong(excl. DJ)","충청권(대전제외)","제주","Others","기타","0","권역 간"
"2023","서울","Capital Area","수도권","서울","Capital Area","수도권","41436341","권역 내"
"2023","서울","Capital Area","수도권","부산","Yeongnam","영남권","5340316","권역 간"
"2023","서울","Capital Area","수도권","대구","Yeongnam","영남권","3208269","권역 간"
"2023","서울","Capital Area","수도권","인천","Capital Area","수도권","6348164","권역 내"
"2023","서울","Capital Area","수도권","광주","Honam","호남권","2146381","권역 간"
"2023","서울","Capital Area","수도권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","520066","권역 간"
"2023","서울","Capital Area","수도권","대전","Daejeon","대전시","2579992","권역 간"
"2023","서울","Capital Area","수도권","울산","Yeongnam","영남권","3971692","권역 간"
"2023","서울","Capital Area","수도권","경기","Capital Area","수도권","31883488","권역 내"
"2023","서울","Capital Area","수도권","강원","Others","기타","2616366","권역 간"
"2023","서울","Capital Area","수도권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","4177146","권역 간"
"2023","서울","Capital Area","수도권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","6139688","권역 간"
"2023","서울","Capital Area","수도권","전북","Honam","호남권","3263925","권역 간"
"2023","서울","Capital Area","수도권","전남","Honam","호남권","4093724","권역 간"
"2023","서울","Capital Area","수도권","경북","Yeongnam","영남권","7392138","권역 간"
"2023","서울","Capital Area","수도권","경남","Yeongnam","영남권","7106954","권역 간"
"2023","서울","Capital Area","수도권","제주","Others","기타","0","권역 간"
"2023","부산","Yeongnam","영남권","서울","Capital Area","수도권","1403013","권역 간"
"2023","부산","Yeongnam","영남권","부산","Yeongnam","영남권","36777638","권역 내"
"2023","부산","Yeongnam","영남권","대구","Yeongnam","영남권","2259945","권역 내"
"2023","부산","Yeongnam","영남권","인천","Capital Area","수도권","3023292","권역 간"
"2023","부산","Yeongnam","영남권","광주","Honam","호남권","757230","권역 간"
"2023","부산","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","361027","권역 간"
"2023","부산","Yeongnam","영남권","대전","Daejeon","대전시","499720","권역 간"
"2023","부산","Yeongnam","영남권","울산","Yeongnam","영남권","8336953","권역 내"
"2023","부산","Yeongnam","영남권","경기","Capital Area","수도권","18039377","권역 간"
"2023","부산","Yeongnam","영남권","강원","Others","기타","650474","권역 간"
"2023","부산","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3731956","권역 간"
"2023","부산","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","3343832","권역 간"
"2023","부산","Yeongnam","영남권","전북","Honam","호남권","1502852","권역 간"
"2023","부산","Yeongnam","영남권","전남","Honam","호남권","1708407","권역 간"
"2023","부산","Yeongnam","영남권","경북","Yeongnam","영남권","10023823","권역 내"
"2023","부산","Yeongnam","영남권","경남","Yeongnam","영남권","16854813","권역 내"
"2023","부산","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2023","대구","Yeongnam","영남권","서울","Capital Area","수도권","411876","권역 간"
"2023","대구","Yeongnam","영남권","부산","Yeongnam","영남권","3618151","권역 내"
"2023","대구","Yeongnam","영남권","대구","Yeongnam","영남권","5087212","권역 내"
"2023","대구","Yeongnam","영남권","인천","Capital Area","수도권","415670","권역 간"
"2023","대구","Yeongnam","영남권","광주","Honam","호남권","175003","권역 간"
"2023","대구","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","56506","권역 간"
"2023","대구","Yeongnam","영남권","대전","Daejeon","대전시","151065","권역 간"
"2023","대구","Yeongnam","영남권","울산","Yeongnam","영남권","924665","권역 내"
"2023","대구","Yeongnam","영남권","경기","Capital Area","수도권","1211566","권역 간"
"2023","대구","Yeongnam","영남권","강원","Others","기타","224052","권역 간"
"2023","대구","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","464553","권역 간"
"2023","대구","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","641802","권역 간"
"2023","대구","Yeongnam","영남권","전북","Honam","호남권","335891","권역 간"
"2023","대구","Yeongnam","영남권","전남","Honam","호남권","561560","권역 간"
"2023","대구","Yeongnam","영남권","경북","Yeongnam","영남권","3400165","권역 내"
"2023","대구","Yeongnam","영남권","경남","Yeongnam","영남권","1984939","권역 내"
"2023","대구","Yeongnam","영남권","제주","Others","기타","0","권역 간"
"2023","인천","Capital Area","수도권","서울","Capital Area","수도권","4410513","권역 내"
"2023","인천","Capital Area","수도권","부산","Yeongnam","영남권","3459331","권역 간"
"2023","인천","Capital Area","수도권","대구","Yeongnam","영남권","641164","권역 간"
"2023","인천","Capital Area","수도권","인천","Capital Area","수도권","68309234","권역 내"
"2023","인천","Capital Area","수도권","광주","Honam","호남권","438118","권역 간"
"2023","인천","Capital Area","수도권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","358919","권역 간"
"2023","인천","Capital Area","수도권","대전","Daejeon","대전시","644155","권역 간"
"2023","인천","Capital Area","수도권","울산","Yeongnam","영남권","1424594","권역 간"
"2023","인천","Capital Area","수도권","경기","Capital Area","수도권","36541807","권역 내"
"2023","인천","Capital Area","수도권","강원","Others","기타","2096589","권역 간"
"2023","인천","Capital Area","수도권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","3153245","권역 간"
"2023","인천","Capital Area","수도권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","5589034","권역 간"
"2023","인천","Capital Area","수도권","전북","Honam","호남권","1362747","권역 간"
"2023","인천","Capital Area","수도권","전남","Honam","호남권","2282849","권역 간"
"2023","인천","Capital Area","수도권","경북","Yeongnam","영남권","3536504","권역 간"
"2023","인천","Capital Area","수도권","경남","Yeongnam","영남권","2445121","권역 간"
"2023","인천","Capital Area","수도권","제주","Others","기타","0","권역 간"
"2023","광주","Honam","호남권","서울","Capital Area","수도권","587836","권역 간"
"2023","광주","Honam","호남권","부산","Yeongnam","영남권","2605622","권역 간"
"2023","광주","Honam","호남권","대구","Yeongnam","영남권","311586","권역 간"
"2023","광주","Honam","호남권","인천","Capital Area","수도권","602891","권역 간"
"2023","광주","Honam","호남권","광주","Honam","호남권","5103060","권역 내"
"2023","광주","Honam","호남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","45702","권역 간"
"2023","광주","Honam","호남권","대전","Daejeon","대전시","222756","권역 간"
"2023","광주","Honam","호남권","울산","Yeongnam","영남권","1020489","권역 간"
"2023","광주","Honam","호남권","경기","Capital Area","수도권","2333947","권역 간"
"2023","광주","Honam","호남권","강원","Others","기타","173692","권역 간"
"2023","광주","Honam","호남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","432304","권역 간"
"2023","광주","Honam","호남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","1188216","권역 간"
"2023","광주","Honam","호남권","전북","Honam","호남권","1175927","권역 내"
"2023","광주","Honam","호남권","전남","Honam","호남권","7286413","권역 내"
"2023","광주","Honam","호남권","경북","Yeongnam","영남권","1039379","권역 간"
"2023","광주","Honam","호남권","경남","Yeongnam","영남권","1437848","권역 간"
"2023","광주","Honam","호남권","제주","Others","기타","0","권역 간"
"2023","대전","Daejeon","대전시","서울","Capital Area","수도권","93404","권역 간"
"2023","대전","Daejeon","대전시","부산","Yeongnam","영남권","1313504","권역 간"
"2023","대전","Daejeon","대전시","대구","Yeongnam","영남권","50782","권역 간"
"2023","대전","Daejeon","대전시","인천","Capital Area","수도권","176803","권역 간"
"2023","대전","Daejeon","대전시","광주","Honam","호남권","36722","권역 간"
"2023","대전","Daejeon","대전시","세종","Chungcheong(excl. DJ)","충청권(대전제외)","26410","권역 간"
"2023","대전","Daejeon","대전시","대전","Daejeon","대전시","744614","권역 내"
"2023","대전","Daejeon","대전시","울산","Yeongnam","영남권","87049","권역 간"
"2023","대전","Daejeon","대전시","경기","Capital Area","수도권","326228","권역 간"
"2023","대전","Daejeon","대전시","강원","Others","기타","28579","권역 간"
"2023","대전","Daejeon","대전시","충북","Chungcheong(excl. DJ)","충청권(대전제외)","180756","권역 간"
"2023","대전","Daejeon","대전시","충남","Chungcheong(excl. DJ)","충청권(대전제외)","243034","권역 간"
"2023","대전","Daejeon","대전시","전북","Honam","호남권","104010","권역 간"
"2023","대전","Daejeon","대전시","전남","Honam","호남권","110047","권역 간"
"2023","대전","Daejeon","대전시","경북","Yeongnam","영남권","192106","권역 간"
"2023","대전","Daejeon","대전시","경남","Yeongnam","영남권","145714","권역 간"
"2023","대전","Daejeon","대전시","제주","Others","기타","0","권역 간"
"2023","울산","Yeongnam","영남권","서울","Capital Area","수도권","251264","권역 간"
"2023","울산","Yeongnam","영남권","부산","Yeongnam","영남권","16606363","권역 내"
"2023","울산","Yeongnam","영남권","대구","Yeongnam","영남권","611053","권역 내"
"2023","울산","Yeongnam","영남권","인천","Capital Area","수도권","273176","권역 간"
"2023","울산","Yeongnam","영남권","광주","Honam","호남권","113093","권역 간"
"2023","울산","Yeongnam","영남권","세종","Chungcheong(excl. DJ)","충청권(대전제외)","63961","권역 간"
"2023","울산","Yeongnam","영남권","대전","Daejeon","대전시","178063","권역 간"
"2023","울산","Yeongnam","영남권","울산","Yeongnam","영남권","81918092","권역 내"
"2023","울산","Yeongnam","영남권","경기","Capital Area","수도권","1214497","권역 간"
"2023","울산","Yeongnam","영남권","강원","Others","기타","413782","권역 간"
"2023","울산","Yeongnam","영남권","충북","Chungcheong(excl. DJ)","충청권(대전제외)","503769","권역 간"
"2023","울산","Yeongnam","영남권","충남","Chungcheong(excl. DJ)","충청권(대전제외)","596443","권역 간"
"2023","울산","Yeongnam","영남권","전북","Honam","호남권","451206","권역 간"
"2023","울산","Yeongnam","영남권","전남","Honam","호남권","943365","권역 간"
"2023","울산","Yeongnam","영남권","경북","Yeongnam","영남권","2525989","권역 내"
