"year","commodity","city","flow_type","cargo_volume","commodity_category","region_kr","region_en"
"2022","의료,정밀,광학기기및시계","전북","반입","19279","제조업 및 장비","호남권","Honam"
"2022","의료,정밀,광학기기및시계","전북","반출","15674","제조업 및 장비","호남권","Honam"
"2022","의료,정밀,광학기기및시계","전북","합계","34953","제조업 및 장비","호남권","Honam"
"2022","의료,정밀,광학기기및시계","전남","반입","40008","제조업 및 장비","호남권","Honam"
"2022","의료,정밀,광학기기및시계","전남","반출","10286","제조업 및 장비","호남권","Honam"
"2022","의료,정밀,광학기기및시계","전남","합계","50294","제조업 및 장비","호남권","Honam"
"2022","의료,정밀,광학기기및시계","경북","반입","112555","제조업 및 장비","영남권","Yeongnam"
"2022","의료,정밀,광학기기및시계","경북","반출","45387","제조업 및 장비","영남권","Yeongnam"
"2022","의료,정밀,광학기기및시계","경북","합계","157942","제조업 및 장비","영남권","Yeongnam"
"2022","의료,정밀,광학기기및시계","경남","반입","60922","제조업 및 장비","영남권","Yeongnam"
"2022","의료,정밀,광학기기및시계","경남","반출","175560","제조업 및 장비","영남권","Yeongnam"
"2022","의료,정밀,광학기기및시계","경남","합계","236482","제조업 및 장비","영남권","Yeongnam"
"2022","의료,정밀,광학기기및시계","제주","반입","0","제조업 및 장비","기타","Others"
"2022","의료,정밀,광학기기및시계","제주","반출","0","제조업 및 장비","기타","Others"
"2022","의료,정밀,광학기기및시계","제주","합계","0","제조업 및 장비","기타","Others"
"2022","자동차 및 트레일러","서울","반입","1531923","제조업 및 장비","수도권","Capital Area"
"2022","자동차 및 트레일러","서울","반출","4959","제조업 및 장비","수도권","Capital Area"
"2022","자동차 및 트레일러","서울","합계","1536882","제조업 및 장비","수도권","Capital Area"
"2022","자동차 및 트레일러","부산","반입","1042370","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","부산","반출","720853","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","부산","합계","1763223","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","대구","반입","469567","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","대구","반출","396197","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","대구","합계","865764","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","인천","반입","1663900","제조업 및 장비","수도권","Capital Area"
"2022","자동차 및 트레일러","인천","반출","171100","제조업 및 장비","수도권","Capital Area"
"2022","자동차 및 트레일러","인천","합계","1835000","제조업 및 장비","수도권","Capital Area"
"2022","자동차 및 트레일러","광주","반입","160504","제조업 및 장비","호남권","Honam"
"2022","자동차 및 트레일러","광주","반출","8559203","제조업 및 장비","호남권","Honam"
"2022","자동차 및 트레일러","광주","합계","8719707","제조업 및 장비","호남권","Honam"
"2022","자동차 및 트레일러","세종","반입","54674","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","자동차 및 트레일러","세종","반출","46846","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","자동차 및 트레일러","세종","합계","101520","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","자동차 및 트레일러","대전","반입","225775","제조업 및 장비","대전시","Daejeon"
"2022","자동차 및 트레일러","대전","반출","19014","제조업 및 장비","대전시","Daejeon"
"2022","자동차 및 트레일러","대전","합계","244789","제조업 및 장비","대전시","Daejeon"
"2022","자동차 및 트레일러","울산","반입","1716224","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","울산","반출","1689626","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","울산","합계","3405850","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","경기","반입","5611560","제조업 및 장비","수도권","Capital Area"
"2022","자동차 및 트레일러","경기","반출","1273150","제조업 및 장비","수도권","Capital Area"
"2022","자동차 및 트레일러","경기","합계","6884710","제조업 및 장비","수도권","Capital Area"
"2022","자동차 및 트레일러","강원","반입","329602","제조업 및 장비","기타","Others"
"2022","자동차 및 트레일러","강원","반출","126290","제조업 및 장비","기타","Others"
"2022","자동차 및 트레일러","강원","합계","455892","제조업 및 장비","기타","Others"
"2022","자동차 및 트레일러","충북","반입","444554","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","자동차 및 트레일러","충북","반출","679299","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","자동차 및 트레일러","충북","합계","1123853","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","자동차 및 트레일러","충남","반입","1354694","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","자동차 및 트레일러","충남","반출","3975918","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","자동차 및 트레일러","충남","합계","5330612","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","자동차 및 트레일러","전북","반입","1303007","제조업 및 장비","호남권","Honam"
"2022","자동차 및 트레일러","전북","반출","569233","제조업 및 장비","호남권","Honam"
"2022","자동차 및 트레일러","전북","합계","1872240","제조업 및 장비","호남권","Honam"
"2022","자동차 및 트레일러","전남","반입","3525394","제조업 및 장비","호남권","Honam"
"2022","자동차 및 트레일러","전남","반출","140153","제조업 및 장비","호남권","Honam"
"2022","자동차 및 트레일러","전남","합계","3665547","제조업 및 장비","호남권","Honam"
"2022","자동차 및 트레일러","경북","반입","800069","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","경북","반출","2694653","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","경북","합계","3494722","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","경남","반입","1873757","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","경남","반출","1041080","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","경남","합계","2914837","제조업 및 장비","영남권","Yeongnam"
"2022","자동차 및 트레일러","제주","반입","0","제조업 및 장비","기타","Others"
"2022","자동차 및 트레일러","제주","반출","0","제조업 및 장비","기타","Others"
"2022","자동차 및 트레일러","제주","합계","0","제조업 및 장비","기타","Others"
"2022","기타운송 장비","서울","반입","64935","제조업 및 장비","수도권","Capital Area"
"2022","기타운송 장비","서울","반출","1570","제조업 및 장비","수도권","Capital Area"
"2022","기타운송 장비","서울","합계","66505","제조업 및 장비","수도권","Capital Area"
"2022","기타운송 장비","부산","반입","212402","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","부산","반출","131496","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","부산","합계","343898","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","대구","반입","17142","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","대구","반출","11924","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","대구","합계","29066","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","인천","반입","49029","제조업 및 장비","수도권","Capital Area"
"2022","기타운송 장비","인천","반출","5223","제조업 및 장비","수도권","Capital Area"
"2022","기타운송 장비","인천","합계","54252","제조업 및 장비","수도권","Capital Area"
"2022","기타운송 장비","광주","반입","7796","제조업 및 장비","호남권","Honam"
"2022","기타운송 장비","광주","반출","464","제조업 및 장비","호남권","Honam"
"2022","기타운송 장비","광주","합계","8260","제조업 및 장비","호남권","Honam"
"2022","기타운송 장비","세종","반입","744","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타운송 장비","세종","반출","7","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타운송 장비","세종","합계","751","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타운송 장비","대전","반입","18069","제조업 및 장비","대전시","Daejeon"
"2022","기타운송 장비","대전","반출","3372","제조업 및 장비","대전시","Daejeon"
"2022","기타운송 장비","대전","합계","21441","제조업 및 장비","대전시","Daejeon"
"2022","기타운송 장비","울산","반입","451775","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","울산","반출","900580","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","울산","합계","1352355","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","경기","반입","151717","제조업 및 장비","수도권","Capital Area"
"2022","기타운송 장비","경기","반출","9528","제조업 및 장비","수도권","Capital Area"
"2022","기타운송 장비","경기","합계","161245","제조업 및 장비","수도권","Capital Area"
"2022","기타운송 장비","강원","반입","69847","제조업 및 장비","기타","Others"
"2022","기타운송 장비","강원","반출","0","제조업 및 장비","기타","Others"
"2022","기타운송 장비","강원","합계","69847","제조업 및 장비","기타","Others"
"2022","기타운송 장비","충북","반입","33977","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타운송 장비","충북","반출","19709","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타운송 장비","충북","합계","53686","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타운송 장비","충남","반입","50202","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타운송 장비","충남","반출","10533","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타운송 장비","충남","합계","60735","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타운송 장비","전북","반입","127011","제조업 및 장비","호남권","Honam"
"2022","기타운송 장비","전북","반출","11628","제조업 및 장비","호남권","Honam"
"2022","기타운송 장비","전북","합계","138639","제조업 및 장비","호남권","Honam"
"2022","기타운송 장비","전남","반입","270497","제조업 및 장비","호남권","Honam"
"2022","기타운송 장비","전남","반출","680250","제조업 및 장비","호남권","Honam"
"2022","기타운송 장비","전남","합계","950747","제조업 및 장비","호남권","Honam"
"2022","기타운송 장비","경북","반입","24911","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","경북","반출","470134","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","경북","합계","495045","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","경남","반입","1350931","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","경남","반출","644567","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","경남","합계","1995498","제조업 및 장비","영남권","Yeongnam"
"2022","기타운송 장비","제주","반입","0","제조업 및 장비","기타","Others"
"2022","기타운송 장비","제주","반출","0","제조업 및 장비","기타","Others"
"2022","기타운송 장비","제주","합계","0","제조업 및 장비","기타","Others"
"2022","가구 제품","서울","반입","249896","제조업 및 장비","수도권","Capital Area"
"2022","가구 제품","서울","반출","4863","제조업 및 장비","수도권","Capital Area"
"2022","가구 제품","서울","합계","254759","제조업 및 장비","수도권","Capital Area"
"2022","가구 제품","부산","반입","59039","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","부산","반출","39950","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","부산","합계","98989","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","대구","반입","35186","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","대구","반출","20740","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","대구","합계","55926","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","인천","반입","51562","제조업 및 장비","수도권","Capital Area"
"2022","가구 제품","인천","반출","149679","제조업 및 장비","수도권","Capital Area"
"2022","가구 제품","인천","합계","201241","제조업 및 장비","수도권","Capital Area"
"2022","가구 제품","광주","반입","32956","제조업 및 장비","호남권","Honam"
"2022","가구 제품","광주","반출","27690","제조업 및 장비","호남권","Honam"
"2022","가구 제품","광주","합계","60646","제조업 및 장비","호남권","Honam"
"2022","가구 제품","세종","반입","8271","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","가구 제품","세종","반출","0","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","가구 제품","세종","합계","8271","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","가구 제품","대전","반입","22553","제조업 및 장비","대전시","Daejeon"
"2022","가구 제품","대전","반출","7050","제조업 및 장비","대전시","Daejeon"
"2022","가구 제품","대전","합계","29603","제조업 및 장비","대전시","Daejeon"
"2022","가구 제품","울산","반입","96270","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","울산","반출","53","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","울산","합계","96323","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","경기","반입","142926","제조업 및 장비","수도권","Capital Area"
"2022","가구 제품","경기","반출","529377","제조업 및 장비","수도권","Capital Area"
"2022","가구 제품","경기","합계","672303","제조업 및 장비","수도권","Capital Area"
"2022","가구 제품","강원","반입","17054","제조업 및 장비","기타","Others"
"2022","가구 제품","강원","반출","10748","제조업 및 장비","기타","Others"
"2022","가구 제품","강원","합계","27802","제조업 및 장비","기타","Others"
"2022","가구 제품","충북","반입","49024","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","가구 제품","충북","반출","156643","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","가구 제품","충북","합계","205667","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","가구 제품","충남","반입","114328","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","가구 제품","충남","반출","26357","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","가구 제품","충남","합계","140685","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","가구 제품","전북","반입","41379","제조업 및 장비","호남권","Honam"
"2022","가구 제품","전북","반출","20759","제조업 및 장비","호남권","Honam"
"2022","가구 제품","전북","합계","62138","제조업 및 장비","호남권","Honam"
"2022","가구 제품","전남","반입","53793","제조업 및 장비","호남권","Honam"
"2022","가구 제품","전남","반출","5839","제조업 및 장비","호남권","Honam"
"2022","가구 제품","전남","합계","59632","제조업 및 장비","호남권","Honam"
"2022","가구 제품","경북","반입","105065","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","경북","반출","70304","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","경북","합계","175369","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","경남","반입","124710","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","경남","반출","133960","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","경남","합계","258670","제조업 및 장비","영남권","Yeongnam"
"2022","가구 제품","제주","반입","0","제조업 및 장비","기타","Others"
"2022","가구 제품","제주","반출","0","제조업 및 장비","기타","Others"
"2022","가구 제품","제주","합계","0","제조업 및 장비","기타","Others"
"2022","기타제품","서울","반입","211728","기타 화물","수도권","Capital Area"
"2022","기타제품","서울","반출","10750","기타 화물","수도권","Capital Area"
"2022","기타제품","서울","합계","222478","기타 화물","수도권","Capital Area"
"2022","기타제품","부산","반입","64530","기타 화물","영남권","Yeongnam"
"2022","기타제품","부산","반출","19086","기타 화물","영남권","Yeongnam"
"2022","기타제품","부산","합계","83616","기타 화물","영남권","Yeongnam"
"2022","기타제품","대구","반입","27558","기타 화물","영남권","Yeongnam"
"2022","기타제품","대구","반출","15086","기타 화물","영남권","Yeongnam"
"2022","기타제품","대구","합계","42644","기타 화물","영남권","Yeongnam"
"2022","기타제품","인천","반입","66843","기타 화물","수도권","Capital Area"
"2022","기타제품","인천","반출","163681","기타 화물","수도권","Capital Area"
"2022","기타제품","인천","합계","230524","기타 화물","수도권","Capital Area"
"2022","기타제품","광주","반입","36044","기타 화물","호남권","Honam"
"2022","기타제품","광주","반출","1062","기타 화물","호남권","Honam"
"2022","기타제품","광주","합계","37106","기타 화물","호남권","Honam"
"2022","기타제품","세종","반입","7256","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타제품","세종","반출","2060","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타제품","세종","합계","9316","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타제품","대전","반입","48133","기타 화물","대전시","Daejeon"
"2022","기타제품","대전","반출","36714","기타 화물","대전시","Daejeon"
"2022","기타제품","대전","합계","84847","기타 화물","대전시","Daejeon"
"2022","기타제품","울산","반입","70219","기타 화물","영남권","Yeongnam"
"2022","기타제품","울산","반출","7656","기타 화물","영남권","Yeongnam"
"2022","기타제품","울산","합계","77875","기타 화물","영남권","Yeongnam"
"2022","기타제품","경기","반입","183129","기타 화물","수도권","Capital Area"
"2022","기타제품","경기","반출","831869","기타 화물","수도권","Capital Area"
"2022","기타제품","경기","합계","1014998","기타 화물","수도권","Capital Area"
"2022","기타제품","강원","반입","29917","기타 화물","기타","Others"
"2022","기타제품","강원","반출","1259","기타 화물","기타","Others"
"2022","기타제품","강원","합계","31176","기타 화물","기타","Others"
"2022","기타제품","충북","반입","162186","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타제품","충북","반출","69184","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타제품","충북","합계","231370","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타제품","충남","반입","202797","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타제품","충남","반출","184261","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타제품","충남","합계","387058","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타제품","전북","반입","97910","기타 화물","호남권","Honam"
"2022","기타제품","전북","반출","86336","기타 화물","호남권","Honam"
"2022","기타제품","전북","합계","184246","기타 화물","호남권","Honam"
"2022","기타제품","전남","반입","52462","기타 화물","호남권","Honam"
"2022","기타제품","전남","반출","11729","기타 화물","호남권","Honam"
"2022","기타제품","전남","합계","64191","기타 화물","호남권","Honam"
"2022","기타제품","경북","반입","117631","기타 화물","영남권","Yeongnam"
"2022","기타제품","경북","반출","20505","기타 화물","영남권","Yeongnam"
"2022","기타제품","경북","합계","138136","기타 화물","영남권","Yeongnam"
"2022","기타제품","경남","반입","133973","기타 화물","영남권","Yeongnam"
"2022","기타제품","경남","반출","51078","기타 화물","영남권","Yeongnam"
"2022","기타제품","경남","합계","185051","기타 화물","영남권","Yeongnam"
"2022","기타제품","제주","반입","0","기타 화물","기타","Others"
"2022","기타제품","제주","반출","0","기타 화물","기타","Others"
"2022","기타제품","제주","합계","0","기타 화물","기타","Others"
"2022","재생재료","서울","반입","6247229","재생재료","수도권","Capital Area"
"2022","재생재료","서울","반출","92594843","재생재료","수도권","Capital Area"
"2022","재생재료","서울","합계","98842072","재생재료","수도권","Capital Area"
"2022","재생재료","부산","반입","9141021","재생재료","영남권","Yeongnam"
"2022","재생재료","부산","반출","1527985","재생재료","영남권","Yeongnam"
"2022","재생재료","부산","합계","10669006","재생재료","영남권","Yeongnam"
"2022","재생재료","대구","반입","6277804","재생재료","영남권","Yeongnam"
"2022","재생재료","대구","반출","1216490","재생재료","영남권","Yeongnam"
"2022","재생재료","대구","합계","7494294","재생재료","영남권","Yeongnam"
"2022","재생재료","인천","반입","10098750","재생재료","수도권","Capital Area"
"2022","재생재료","인천","반출","2601694","재생재료","수도권","Capital Area"
"2022","재생재료","인천","합계","12700444","재생재료","수도권","Capital Area"
"2022","재생재료","광주","반입","3798551","재생재료","호남권","Honam"
"2022","재생재료","광주","반출","1210558","재생재료","호남권","Honam"
"2022","재생재료","광주","합계","5009109","재생재료","호남권","Honam"
"2022","재생재료","세종","반입","994976","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","재생재료","세종","반출","36337","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","재생재료","세종","합계","1031313","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","재생재료","대전","반입","4944963","재생재료","대전시","Daejeon"
"2022","재생재료","대전","반출","344521","재생재료","대전시","Daejeon"
"2022","재생재료","대전","합계","5289484","재생재료","대전시","Daejeon"
"2022","재생재료","울산","반입","8116046","재생재료","영남권","Yeongnam"
"2022","재생재료","울산","반출","271047","재생재료","영남권","Yeongnam"
"2022","재생재료","울산","합계","8387093","재생재료","영남권","Yeongnam"
"2022","재생재료","경기","반입","37463629","재생재료","수도권","Capital Area"
"2022","재생재료","경기","반출","37072717","재생재료","수도권","Capital Area"
"2022","재생재료","경기","합계","74536346","재생재료","수도권","Capital Area"
"2022","재생재료","강원","반입","3945506","재생재료","기타","Others"
"2022","재생재료","강원","반출","11670124","재생재료","기타","Others"
"2022","재생재료","강원","합계","15615630","재생재료","기타","Others"
"2022","재생재료","충북","반입","7992883","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","재생재료","충북","반출","685527","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","재생재료","충북","합계","8678410","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","재생재료","충남","반입","11416736","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","재생재료","충남","반출","689329","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","재생재료","충남","합계","12106065","재생재료","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","재생재료","전북","반입","6104094","재생재료","호남권","Honam"
"2022","재생재료","전북","반출","1124533","재생재료","호남권","Honam"
"2022","재생재료","전북","합계","7228627","재생재료","호남권","Honam"
"2022","재생재료","전남","반입","8039018","재생재료","호남권","Honam"
"2022","재생재료","전남","반출","788598","재생재료","호남권","Honam"
"2022","재생재료","전남","합계","8827616","재생재료","호남권","Honam"
"2022","재생재료","경북","반입","14786369","재생재료","영남권","Yeongnam"
"2022","재생재료","경북","반출","965250","재생재료","영남권","Yeongnam"
"2022","재생재료","경북","합계","15751619","재생재료","영남권","Yeongnam"
"2022","재생재료","경남","반입","14554184","재생재료","영남권","Yeongnam"
"2022","재생재료","경남","반출","1122206","재생재료","영남권","Yeongnam"
"2022","재생재료","경남","합계","15676390","재생재료","영남권","Yeongnam"
"2022","재생재료","제주","반입","0","재생재료","기타","Others"
"2022","재생재료","제주","반출","0","재생재료","기타","Others"
"2022","재생재료","제주","합계","0","재생재료","기타","Others"
"2022","기타","서울","반입","2512375","기타 화물","수도권","Capital Area"
"2022","기타","서울","반출","979568","기타 화물","수도권","Capital Area"
"2022","기타","서울","합계","3491943","기타 화물","수도권","Capital Area"
"2022","기타","부산","반입","82863902","기타 화물","영남권","Yeongnam"
"2022","기타","부산","반출","58321343","기타 화물","영남권","Yeongnam"
"2022","기타","부산","합계","141185245","기타 화물","영남권","Yeongnam"
"2022","기타","대구","반입","1651324","기타 화물","영남권","Yeongnam"
"2022","기타","대구","반출","2645099","기타 화물","영남권","Yeongnam"
"2022","기타","대구","합계","4296423","기타 화물","영남권","Yeongnam"
"2022","기타","인천","반입","13633970","기타 화물","수도권","Capital Area"
"2022","기타","인천","반출","19107817","기타 화물","수도권","Capital Area"
"2022","기타","인천","합계","32741787","기타 화물","수도권","Capital Area"
"2022","기타","광주","반입","1872964","기타 화물","호남권","Honam"
"2022","기타","광주","반출","4585592","기타 화물","호남권","Honam"
"2022","기타","광주","합계","6458556","기타 화물","호남권","Honam"
"2022","기타","세종","반입","1374436","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타","세종","반출","314535","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타","세종","합계","1688971","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타","대전","반입","626140","기타 화물","대전시","Daejeon"
"2022","기타","대전","반출","1412401","기타 화물","대전시","Daejeon"
"2022","기타","대전","합계","2038541","기타 화물","대전시","Daejeon"
"2022","기타","울산","반입","6546907","기타 화물","영남권","Yeongnam"
"2022","기타","울산","반출","13470813","기타 화물","영남권","Yeongnam"
"2022","기타","울산","합계","20017720","기타 화물","영남권","Yeongnam"
"2022","기타","경기","반입","34118499","기타 화물","수도권","Capital Area"
"2022","기타","경기","반출","29939919","기타 화물","수도권","Capital Area"
"2022","기타","경기","합계","64058418","기타 화물","수도권","Capital Area"
"2022","기타","강원","반입","703904","기타 화물","기타","Others"
"2022","기타","강원","반출","601548","기타 화물","기타","Others"
"2022","기타","강원","합계","1305452","기타 화물","기타","Others"
"2022","기타","충북","반입","4704730","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타","충북","반출","2527503","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타","충북","합계","7232233","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타","충남","반입","5149529","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타","충남","반출","5756483","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타","충남","합계","10906012","기타 화물","충청권(대전제외)","Chungcheong(excl. DJ)"
"2022","기타","전북","반입","3438658","기타 화물","호남권","Honam"
"2022","기타","전북","반출","3229183","기타 화물","호남권","Honam"
"2022","기타","전북","합계","6667841","기타 화물","호남권","Honam"
"2022","기타","전남","반입","6103685","기타 화물","호남권","Honam"
"2022","기타","전남","반출","10358223","기타 화물","호남권","Honam"
"2022","기타","전남","합계","16461908","기타 화물","호남권","Honam"
"2022","기타","경북","반입","9580514","기타 화물","영남권","Yeongnam"
"2022","기타","경북","반출","13855302","기타 화물","영남권","Yeongnam"
"2022","기타","경북","합계","23435816","기타 화물","영남권","Yeongnam"
"2022","기타","경남","반입","12131753","기타 화물","영남권","Yeongnam"
"2022","기타","경남","반출","19907961","기타 화물","영남권","Yeongnam"
"2022","기타","경남","합계","32039714","기타 화물","영남권","Yeongnam"
"2022","기타","제주","반입","0","기타 화물","기타","Others"
"2022","기타","제주","반출","0","기타 화물","기타","Others"
"2022","기타","제주","합계","0","기타 화물","기타","Others"
"2023","농산물","서울","반입","1529532","농축수산물 및 신선식품","수도권","Capital Area"
"2023","농산물","서울","반출","3372","농축수산물 및 신선식품","수도권","Capital Area"
"2023","농산물","서울","합계","1532904","농축수산물 및 신선식품","수도권","Capital Area"
"2023","농산물","부산","반입","615466","농축수산물 및 신선식품","영남권","Yeongnam"
"2023","농산물","부산","반출","384390","농축수산물 및 신선식품","영남권","Yeongnam"
"2023","농산물","부산","합계","999856","농축수산물 및 신선식품","영남권","Yeongnam"
"2023","농산물","대구","반입","570093","농축수산물 및 신선식품","영남권","Yeongnam"
"2023","농산물","대구","반출","170485","농축수산물 및 신선식품","영남권","Yeongnam"
"2023","농산물","대구","합계","740578","농축수산물 및 신선식품","영남권","Yeongnam"
"2023","농산물","인천","반입","710755","농축수산물 및 신선식품","수도권","Capital Area"
"2023","농산물","인천","반출","1963093","농축수산물 및 신선식품","수도권","Capital Area"
"2023","농산물","인천","합계","2673848","농축수산물 및 신선식품","수도권","Capital Area"
"2023","농산물","광주","반입","343818","농축수산물 및 신선식품","호남권","Honam"
"2023","농산물","광주","반출","95140","농축수산물 및 신선식품","호남권","Honam"
"2023","농산물","광주","합계","438958","농축수산물 및 신선식품","호남권","Honam"
"2023","농산물","세종","반입","168912","농축수산물 및 신선식품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","농산물","세종","반출","66748","농축수산물 및 신선식품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","농산물","세종","합계","235660","농축수산물 및 신선식품","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","농산물","대전","반입","503679","농축수산물 및 신선식품","대전시","Daejeon"
"2023","농산물","대전","반출","24960","농축수산물 및 신선식품","대전시","Daejeon"
"2023","농산물","대전","합계","528639","농축수산물 및 신선식품","대전시","Daejeon"
"2023","농산물","울산","반입","264544","농축수산물 및 신선식품","영남권","Yeongnam"
"2023","농산물","울산","반출","745804","농축수산물 및 신선식품","영남권","Yeongnam"
