"연도","품목","지역","구분","물동량_톤","commodity_cat_en","commodity_cat_kr","region_kr","region_en"
"2023","금속가공 제품:기계 및 가구제외","세종","반출","82477","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","금속가공 제품:기계 및 가구제외","세종","합계","162760","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","금속가공 제품:기계 및 가구제외","대전","반입","396307","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","금속가공 제품:기계 및 가구제외","대전","반출","172375","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","금속가공 제품:기계 및 가구제외","대전","합계","568682","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","금속가공 제품:기계 및 가구제외","울산","반입","2699284","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","금속가공 제품:기계 및 가구제외","울산","반출","469695","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","금속가공 제품:기계 및 가구제외","울산","합계","3168979","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","금속가공 제품:기계 및 가구제외","경기","반입","3831404","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","금속가공 제품:기계 및 가구제외","경기","반출","4340316","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","금속가공 제품:기계 및 가구제외","경기","합계","8171720","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","금속가공 제품:기계 및 가구제외","강원","반입","396806","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","금속가공 제품:기계 및 가구제외","강원","반출","302535","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","금속가공 제품:기계 및 가구제외","강원","합계","699341","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","금속가공 제품:기계 및 가구제외","충북","반입","938010","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","금속가공 제품:기계 및 가구제외","충북","반출","2512556","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","금속가공 제품:기계 및 가구제외","충북","합계","3450566","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","금속가공 제품:기계 및 가구제외","충남","반입","1768480","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","금속가공 제품:기계 및 가구제외","충남","반출","2804747","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","금속가공 제품:기계 및 가구제외","충남","합계","4573227","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","금속가공 제품:기계 및 가구제외","전북","반입","645736","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","금속가공 제품:기계 및 가구제외","전북","반출","846773","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","금속가공 제품:기계 및 가구제외","전북","합계","1492509","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","금속가공 제품:기계 및 가구제외","전남","반입","909940","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","금속가공 제품:기계 및 가구제외","전남","반출","624892","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","금속가공 제품:기계 및 가구제외","전남","합계","1534832","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","금속가공 제품:기계 및 가구제외","경북","반입","1945717","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","금속가공 제품:기계 및 가구제외","경북","반출","2377243","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","금속가공 제품:기계 및 가구제외","경북","합계","4322960","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","금속가공 제품:기계 및 가구제외","경남","반입","3221898","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","금속가공 제품:기계 및 가구제외","경남","반출","3775621","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","금속가공 제품:기계 및 가구제외","경남","합계","6997519","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","금속가공 제품:기계 및 가구제외","제주","반입","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","금속가공 제품:기계 및 가구제외","제주","반출","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","금속가공 제품:기계 및 가구제외","제주","합계","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","기타기계 및 장비제조품","서울","반입","683193","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","기타기계 및 장비제조품","서울","반출","135896","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","기타기계 및 장비제조품","서울","합계","819089","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","기타기계 및 장비제조품","부산","반입","539205","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","부산","반출","399488","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","부산","합계","938693","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","대구","반입","361797","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","대구","반출","577266","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","대구","합계","939063","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","인천","반입","679656","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","기타기계 및 장비제조품","인천","반출","667640","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","기타기계 및 장비제조품","인천","합계","1347296","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","기타기계 및 장비제조품","광주","반입","211754","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","기타기계 및 장비제조품","광주","반출","515692","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","기타기계 및 장비제조품","광주","합계","727446","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","기타기계 및 장비제조품","세종","반입","26695","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","기타기계 및 장비제조품","세종","반출","21346","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","기타기계 및 장비제조품","세종","합계","48041","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","기타기계 및 장비제조품","대전","반입","242179","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","기타기계 및 장비제조품","대전","반출","78664","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","기타기계 및 장비제조품","대전","합계","320843","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","기타기계 및 장비제조품","울산","반입","1048328","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","울산","반출","210472","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","울산","합계","1258800","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","경기","반입","2690124","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","기타기계 및 장비제조품","경기","반출","1367430","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","기타기계 및 장비제조품","경기","합계","4057554","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","기타기계 및 장비제조품","강원","반입","88176","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","기타기계 및 장비제조품","강원","반출","120724","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","기타기계 및 장비제조품","강원","합계","208900","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","기타기계 및 장비제조품","충북","반입","396363","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","기타기계 및 장비제조품","충북","반출","723105","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","기타기계 및 장비제조품","충북","합계","1119468","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","기타기계 및 장비제조품","충남","반입","779452","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","기타기계 및 장비제조품","충남","반출","1461423","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","기타기계 및 장비제조품","충남","합계","2240875","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","기타기계 및 장비제조품","전북","반입","331248","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","기타기계 및 장비제조품","전북","반출","144007","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","기타기계 및 장비제조품","전북","합계","475255","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","기타기계 및 장비제조품","전남","반입","525199","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","기타기계 및 장비제조품","전남","반출","325441","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","기타기계 및 장비제조품","전남","합계","850640","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","기타기계 및 장비제조품","경북","반입","509584","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","경북","반출","2057013","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","경북","합계","2566597","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","경남","반입","1497185","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","경남","반출","1804531","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","경남","합계","3301716","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","기타기계 및 장비제조품","제주","반입","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","기타기계 및 장비제조품","제주","반출","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","기타기계 및 장비제조품","제주","합계","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","서울","반입","201120","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","서울","반출","106282","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","서울","합계","307402","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","부산","반입","65112","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","부산","반출","26858","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","부산","합계","91970","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대구","반입","44570","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대구","반출","42603","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대구","합계","87173","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","인천","반입","117235","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","인천","반출","162934","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","인천","합계","280169","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","광주","반입","19813","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","광주","반출","167117","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","광주","합계","186930","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","세종","반입","16701","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","세종","반출","25151","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","세종","합계","41852","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대전","반입","44503","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대전","반출","142329","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","대전","합계","186832","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","울산","반입","47538","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","울산","반출","8646","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","울산","합계","56184","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경기","반입","531536","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경기","반출","1582568","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경기","합계","2114104","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","강원","반입","16491","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","강원","반출","13","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","강원","합계","16504","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충북","반입","259373","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충북","반출","282871","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충북","합계","542244","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충남","반입","683664","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충남","반출","275033","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","충남","합계","958697","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전북","반입","30734","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전북","반출","63184","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전북","합계","93918","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전남","반입","31618","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전남","반출","9618","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","전남","합계","41236","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경북","반입","913414","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경북","반출","89308","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경북","합계","1002722","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경남","반입","64790","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경남","반출","103697","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","경남","합계","168487","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","제주","반입","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","제주","반출","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전자부품, 컴퓨터, 영상, 음향 및 통신장비","제주","합계","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전기장비 제품","서울","반입","449032","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전기장비 제품","서울","반출","30132","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전기장비 제품","서울","합계","479164","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전기장비 제품","부산","반입","189759","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","부산","반출","157704","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","부산","합계","347463","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","대구","반입","135910","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","대구","반출","156951","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","대구","합계","292861","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","인천","반입","271666","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전기장비 제품","인천","반출","206361","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전기장비 제품","인천","합계","478027","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전기장비 제품","광주","반입","149271","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전기장비 제품","광주","반출","390159","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전기장비 제품","광주","합계","539430","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전기장비 제품","세종","반입","38154","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전기장비 제품","세종","반출","83869","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전기장비 제품","세종","합계","122023","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전기장비 제품","대전","반입","97925","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","전기장비 제품","대전","반출","95007","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","전기장비 제품","대전","합계","192932","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","전기장비 제품","울산","반입","496830","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","울산","반출","113946","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","울산","합계","610776","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","경기","반입","1118819","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전기장비 제품","경기","반출","744611","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전기장비 제품","경기","합계","1863430","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","전기장비 제품","강원","반입","55782","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전기장비 제품","강원","반출","52695","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전기장비 제품","강원","합계","108477","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전기장비 제품","충북","반입","241924","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전기장비 제품","충북","반출","1037240","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전기장비 제품","충북","합계","1279164","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전기장비 제품","충남","반입","477171","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전기장비 제품","충남","반출","670823","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전기장비 제품","충남","합계","1147994","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","전기장비 제품","전북","반입","123359","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전기장비 제품","전북","반출","87289","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전기장비 제품","전북","합계","210648","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전기장비 제품","전남","반입","114424","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전기장비 제품","전남","반출","117493","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전기장비 제품","전남","합계","231917","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","전기장비 제품","경북","반입","400956","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","경북","반출","510603","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","경북","합계","911559","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","경남","반입","569092","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","경남","반출","475191","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","경남","합계","1044283","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","전기장비 제품","제주","반입","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전기장비 제품","제주","반출","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","전기장비 제품","제주","합계","0","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","의료,정밀,광학기기및시계","서울","반입","94977","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","의료,정밀,광학기기및시계","서울","반출","143797","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","의료,정밀,광학기기및시계","서울","합계","238774","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","의료,정밀,광학기기및시계","부산","반입","35763","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","의료,정밀,광학기기및시계","부산","반출","50424","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","의료,정밀,광학기기및시계","부산","합계","86187","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","의료,정밀,광학기기및시계","대구","반입","33477","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","의료,정밀,광학기기및시계","대구","반출","53002","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","의료,정밀,광학기기및시계","대구","합계","86479","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","의료,정밀,광학기기및시계","인천","반입","56039","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","의료,정밀,광학기기및시계","인천","반출","15107","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","의료,정밀,광학기기및시계","인천","합계","71146","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","의료,정밀,광학기기및시계","광주","반입","15778","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","의료,정밀,광학기기및시계","광주","반출","28009","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","의료,정밀,광학기기및시계","광주","합계","43787","Manufacturing & Equipment","제조업 및 장비","호남권","Honam"
"2023","의료,정밀,광학기기및시계","세종","반입","15591","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","의료,정밀,광학기기및시계","세종","반출","5295","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","의료,정밀,광학기기및시계","세종","합계","20886","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
"2023","의료,정밀,광학기기및시계","대전","반입","10839","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","의료,정밀,광학기기및시계","대전","반출","187517","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","의료,정밀,광학기기및시계","대전","합계","198356","Manufacturing & Equipment","제조업 및 장비","대전시","Daejeon"
"2023","의료,정밀,광학기기및시계","울산","반입","50466","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","의료,정밀,광학기기및시계","울산","반출","12730","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","의료,정밀,광학기기및시계","울산","합계","63196","Manufacturing & Equipment","제조업 및 장비","영남권","Yeongnam"
"2023","의료,정밀,광학기기및시계","경기","반입","292005","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","의료,정밀,광학기기및시계","경기","반출","169017","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","의료,정밀,광학기기및시계","경기","합계","461022","Manufacturing & Equipment","제조업 및 장비","수도권","Capital Area"
"2023","의료,정밀,광학기기및시계","강원","반입","27598","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","의료,정밀,광학기기및시계","강원","반출","14018","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","의료,정밀,광학기기및시계","강원","합계","41616","Manufacturing & Equipment","제조업 및 장비","기타","Others"
"2023","의료,정밀,광학기기및시계","충북","반입","65970","Manufacturing & Equipment","제조업 및 장비","충청권(대전제외)","Chungcheong(excl. DJ)"
