"연도","base_city_kr","base_city_en","target_city_kr","target_city_en","logistics_type","물동량"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","24767149"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","1632787"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","861269"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","540327"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","190197"
"2022","영남권","Yeongnam","대전시","Daejeon","권역 간","430383"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","6897234"
"2022","영남권","Yeongnam","수도권","Capital Area","권역 간","3658709"
"2022","영남권","Yeongnam","기타","Others","권역 간","1139054"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","1574478"
"2022","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","1986208"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","1532595"
"2022","영남권","Yeongnam","호남권","Honam","권역 간","3915074"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","4518145"
"2022","영남권","Yeongnam","영남권","Yeongnam","권역 내","55968802"
"2022","영남권","Yeongnam","기타","Others","권역 간","0"
"2022","기타","Others","수도권","Capital Area","권역 간","0"
"2022","기타","Others","영남권","Yeongnam","권역 간","0"
"2022","기타","Others","영남권","Yeongnam","권역 간","0"
"2022","기타","Others","수도권","Capital Area","권역 간","0"
"2022","기타","Others","호남권","Honam","권역 간","0"
"2022","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","0"
"2022","기타","Others","대전시","Daejeon","권역 간","0"
"2022","기타","Others","영남권","Yeongnam","권역 간","0"
"2022","기타","Others","수도권","Capital Area","권역 간","0"
"2022","기타","Others","기타","Others","권역 내","0"
"2022","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","0"
"2022","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","0"
"2022","기타","Others","호남권","Honam","권역 간","0"
"2022","기타","Others","호남권","Honam","권역 간","0"
"2022","기타","Others","영남권","Yeongnam","권역 간","0"
"2022","기타","Others","영남권","Yeongnam","권역 간","0"
"2022","기타","Others","기타","Others","권역 내","7579159"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","177384"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","221241"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","125832"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","279338"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","91621"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","1079560"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","대전시","Daejeon","권역 간","326576"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","305951"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","1537884"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","338744"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","1760662"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","2028171"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","406923"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","600181"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","864150"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","451189"
"2022","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","0"
"2023","수도권","Capital Area","수도권","Capital Area","권역 내","41436341"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","5340316"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","3208269"
"2023","수도권","Capital Area","수도권","Capital Area","권역 내","6348164"
"2023","수도권","Capital Area","호남권","Honam","권역 간","2146381"
"2023","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","520066"
"2023","수도권","Capital Area","대전시","Daejeon","권역 간","2579992"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","3971692"
"2023","수도권","Capital Area","수도권","Capital Area","권역 내","31883488"
"2023","수도권","Capital Area","기타","Others","권역 간","2616366"
"2023","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","4177146"
"2023","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","6139688"
"2023","수도권","Capital Area","호남권","Honam","권역 간","3263925"
"2023","수도권","Capital Area","호남권","Honam","권역 간","4093724"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","7392138"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","7106954"
"2023","수도권","Capital Area","기타","Others","권역 간","0"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","1403013"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","36777638"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","2259945"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","3023292"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","757230"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","361027"
"2023","영남권","Yeongnam","대전시","Daejeon","권역 간","499720"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","8336953"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","18039377"
"2023","영남권","Yeongnam","기타","Others","권역 간","650474"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3731956"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3343832"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","1502852"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","1708407"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","10023823"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","16854813"
"2023","영남권","Yeongnam","기타","Others","권역 간","0"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","411876"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","3618151"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","5087212"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","415670"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","175003"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","56506"
"2023","영남권","Yeongnam","대전시","Daejeon","권역 간","151065"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","924665"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","1211566"
"2023","영남권","Yeongnam","기타","Others","권역 간","224052"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","464553"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","641802"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","335891"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","561560"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","3400165"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","1984939"
"2023","영남권","Yeongnam","기타","Others","권역 간","0"
"2023","수도권","Capital Area","수도권","Capital Area","권역 내","4410513"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","3459331"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","641164"
"2023","수도권","Capital Area","수도권","Capital Area","권역 내","68309234"
"2023","수도권","Capital Area","호남권","Honam","권역 간","438118"
"2023","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","358919"
"2023","수도권","Capital Area","대전시","Daejeon","권역 간","644155"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","1424594"
"2023","수도권","Capital Area","수도권","Capital Area","권역 내","36541807"
"2023","수도권","Capital Area","기타","Others","권역 간","2096589"
"2023","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3153245"
"2023","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","5589034"
"2023","수도권","Capital Area","호남권","Honam","권역 간","1362747"
"2023","수도권","Capital Area","호남권","Honam","권역 간","2282849"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","3536504"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","2445121"
"2023","수도권","Capital Area","기타","Others","권역 간","0"
"2023","호남권","Honam","수도권","Capital Area","권역 간","587836"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","2605622"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","311586"
"2023","호남권","Honam","수도권","Capital Area","권역 간","602891"
"2023","호남권","Honam","호남권","Honam","권역 내","5103060"
"2023","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","45702"
"2023","호남권","Honam","대전시","Daejeon","권역 간","222756"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","1020489"
"2023","호남권","Honam","수도권","Capital Area","권역 간","2333947"
"2023","호남권","Honam","기타","Others","권역 간","173692"
"2023","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","432304"
"2023","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","1188216"
"2023","호남권","Honam","호남권","Honam","권역 내","1175927"
"2023","호남권","Honam","호남권","Honam","권역 내","7286413"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","1039379"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","1437848"
"2023","호남권","Honam","기타","Others","권역 간","0"
"2023","대전시","Daejeon","수도권","Capital Area","권역 간","93404"
"2023","대전시","Daejeon","영남권","Yeongnam","권역 간","1313504"
"2023","대전시","Daejeon","영남권","Yeongnam","권역 간","50782"
"2023","대전시","Daejeon","수도권","Capital Area","권역 간","176803"
"2023","대전시","Daejeon","호남권","Honam","권역 간","36722"
"2023","대전시","Daejeon","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","26410"
"2023","대전시","Daejeon","대전시","Daejeon","권역 내","744614"
"2023","대전시","Daejeon","영남권","Yeongnam","권역 간","87049"
"2023","대전시","Daejeon","수도권","Capital Area","권역 간","326228"
"2023","대전시","Daejeon","기타","Others","권역 간","28579"
"2023","대전시","Daejeon","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","180756"
"2023","대전시","Daejeon","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","243034"
"2023","대전시","Daejeon","호남권","Honam","권역 간","104010"
"2023","대전시","Daejeon","호남권","Honam","권역 간","110047"
"2023","대전시","Daejeon","영남권","Yeongnam","권역 간","192106"
"2023","대전시","Daejeon","영남권","Yeongnam","권역 간","145714"
"2023","대전시","Daejeon","기타","Others","권역 간","0"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","251264"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","16606363"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","611053"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","273176"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","113093"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","63961"
"2023","영남권","Yeongnam","대전시","Daejeon","권역 간","178063"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","81918092"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","1214497"
"2023","영남권","Yeongnam","기타","Others","권역 간","413782"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","503769"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","596443"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","451206"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","943365"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","2525989"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","5152545"
"2023","영남권","Yeongnam","기타","Others","권역 간","0"
"2023","수도권","Capital Area","수도권","Capital Area","권역 내","21795505"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","25343985"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","5394568"
"2023","수도권","Capital Area","수도권","Capital Area","권역 내","24724897"
"2023","수도권","Capital Area","호남권","Honam","권역 간","3365037"
"2023","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","2293918"
"2023","수도권","Capital Area","대전시","Daejeon","권역 간","4882808"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","11430552"
"2023","수도권","Capital Area","수도권","Capital Area","권역 내","150760250"
"2023","수도권","Capital Area","기타","Others","권역 간","10656270"
"2023","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","16543551"
"2023","수도권","Capital Area","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","42763120"
"2023","수도권","Capital Area","호남권","Honam","권역 간","8930290"
"2023","수도권","Capital Area","호남권","Honam","권역 간","13230260"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","19534211"
"2023","수도권","Capital Area","영남권","Yeongnam","권역 간","14109121"
"2023","수도권","Capital Area","기타","Others","권역 간","0"
"2023","기타","Others","수도권","Capital Area","권역 간","2451322"
"2023","기타","Others","영남권","Yeongnam","권역 간","2718928"
"2023","기타","Others","영남권","Yeongnam","권역 간","1553719"
"2023","기타","Others","수도권","Capital Area","권역 간","2153194"
"2023","기타","Others","호남권","Honam","권역 간","804951"
"2023","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","668123"
"2023","기타","Others","대전시","Daejeon","권역 간","1015145"
"2023","기타","Others","영남권","Yeongnam","권역 간","3843993"
"2023","기타","Others","수도권","Capital Area","권역 간","15821553"
"2023","기타","Others","기타","Others","권역 내","57780366"
"2023","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","7132090"
"2023","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","6452114"
"2023","기타","Others","호남권","Honam","권역 간","2540311"
"2023","기타","Others","호남권","Honam","권역 간","4125366"
"2023","기타","Others","영남권","Yeongnam","권역 간","11799463"
"2023","기타","Others","영남권","Yeongnam","권역 간","5032579"
"2023","기타","Others","기타","Others","권역 내","0"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","3560010"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","4240005"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","1709753"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","2902058"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","975359"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","1762710"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","대전시","Daejeon","권역 간","2273988"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","8557925"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","17254013"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","4322469"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","18037464"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","12652583"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","3223266"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","7155720"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","9598432"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","5289728"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","0"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","3010835"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","5339874"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","1278865"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","3675271"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","1088758"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","1586566"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","대전시","Daejeon","권역 간","5077334"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","3695877"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","23971591"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","2591652"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","7331232"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","77847056"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","5061767"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","5131628"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","6984239"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","4889254"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","0"
"2023","호남권","Honam","수도권","Capital Area","권역 간","928808"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","2727192"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","889312"
"2023","호남권","Honam","수도권","Capital Area","권역 간","1253153"
"2023","호남권","Honam","호남권","Honam","권역 내","1287463"
"2023","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","485920"
"2023","호남권","Honam","대전시","Daejeon","권역 간","1028214"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","2025232"
"2023","호남권","Honam","수도권","Capital Area","권역 간","6003330"
"2023","호남권","Honam","기타","Others","권역 간","1347483"
"2023","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","2815890"
"2023","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","6856624"
"2023","호남권","Honam","호남권","Honam","권역 내","23113020"
"2023","호남권","Honam","호남권","Honam","권역 내","6928344"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","4258208"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","3639173"
"2023","호남권","Honam","기타","Others","권역 간","0"
"2023","호남권","Honam","수도권","Capital Area","권역 간","1332412"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","2779753"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","995191"
"2023","호남권","Honam","수도권","Capital Area","권역 간","1182032"
"2023","호남권","Honam","호남권","Honam","권역 내","5659756"
"2023","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","1344540"
"2023","호남권","Honam","대전시","Daejeon","권역 간","642219"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","3221541"
"2023","호남권","Honam","수도권","Capital Area","권역 간","7306696"
"2023","호남권","Honam","기타","Others","권역 간","1450402"
"2023","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3103790"
"2023","호남권","Honam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","4005960"
"2023","호남권","Honam","호남권","Honam","권역 내","6385113"
"2023","호남권","Honam","호남권","Honam","권역 내","106940602"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","4213618"
"2023","호남권","Honam","영남권","Yeongnam","권역 간","5881671"
"2023","호남권","Honam","기타","Others","권역 간","0"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","1601095"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","15725577"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","3314355"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","1318716"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","678526"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","386961"
"2023","영남권","Yeongnam","대전시","Daejeon","권역 간","807340"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","7013263"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","6998413"
"2023","영남권","Yeongnam","기타","Others","권역 간","2172459"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3433692"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","3917201"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","2016525"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","3228506"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","46134599"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","7234817"
"2023","영남권","Yeongnam","기타","Others","권역 간","0"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","861265"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","24498984"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","1721131"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","871768"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","523835"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","206201"
"2023","영남권","Yeongnam","대전시","Daejeon","권역 간","431977"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","5874466"
"2023","영남권","Yeongnam","수도권","Capital Area","권역 간","3686434"
"2023","영남권","Yeongnam","기타","Others","권역 간","1240302"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","1608041"
"2023","영남권","Yeongnam","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","1989280"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","1617333"
"2023","영남권","Yeongnam","호남권","Honam","권역 간","3857328"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","4489023"
"2023","영남권","Yeongnam","영남권","Yeongnam","권역 내","48494318"
"2023","영남권","Yeongnam","기타","Others","권역 간","0"
"2023","기타","Others","수도권","Capital Area","권역 간","0"
"2023","기타","Others","영남권","Yeongnam","권역 간","0"
"2023","기타","Others","영남권","Yeongnam","권역 간","0"
"2023","기타","Others","수도권","Capital Area","권역 간","0"
"2023","기타","Others","호남권","Honam","권역 간","0"
"2023","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","0"
"2023","기타","Others","대전시","Daejeon","권역 간","0"
"2023","기타","Others","영남권","Yeongnam","권역 간","0"
"2023","기타","Others","수도권","Capital Area","권역 간","0"
"2023","기타","Others","기타","Others","권역 내","0"
"2023","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","0"
"2023","기타","Others","충청권(대전제외)","Chungcheong(excl. DJ)","권역 간","0"
"2023","기타","Others","호남권","Honam","권역 간","0"
"2023","기타","Others","호남권","Honam","권역 간","0"
"2023","기타","Others","영남권","Yeongnam","권역 간","0"
"2023","기타","Others","영남권","Yeongnam","권역 간","0"
"2023","기타","Others","기타","Others","권역 내","7591310"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","168452"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","245382"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","147088"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","287494"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","98720"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","1084338"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","대전시","Daejeon","권역 간","328454"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","369209"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","수도권","Capital Area","권역 간","1720415"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","330921"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","1760064"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","충청권(대전제외)","Chungcheong(excl. DJ)","권역 내","2148311"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","429333"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","호남권","Honam","권역 간","639274"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","966021"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","영남권","Yeongnam","권역 간","531506"
"2023","충청권(대전제외)","Chungcheong(excl. DJ)","기타","Others","권역 간","0"
