시도별,산업별,항목,날짜,지수
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2018-12-01,109.071
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-01-01,107.001
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-02-01,105.995
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-03-01,104.342
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-04-01,105.855
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-05-01,105.158
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-06-01,99.101
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-07-01,102.95
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-08-01,107.19
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-09-01,111.212
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-10-01,111.982
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-11-01,108.03
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2019-12-01,104.824
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-01-01,99.7
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-02-01,96.7
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-03-01,99.4
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-04-01,123.3
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-05-01,97.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-06-01,94.1
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-07-01,87.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-08-01,102.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-09-01,116.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-10-01,86.7
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-11-01,95.9
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2020-12-01,101.2
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-01-01,107.7
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-02-01,113.4
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-03-01,96.2
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-04-01,116.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-05-01,113.7
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-06-01,115.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-07-01,120.2
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-08-01,118.3
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-09-01,113.3
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-10-01,111.5
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-11-01,122.3
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2021-12-01,117.2
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-01-01,110.8
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-02-01,123.3
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-03-01,122.1
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-04-01,136.1
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-05-01,122.8
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-06-01,125.1
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-07-01,132.2
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-08-01,125.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-09-01,123.9
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-10-01,119.5
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-11-01,112.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2022-12-01,110.1
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-01-01,123.4
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-02-01,109.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-03-01,105.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-04-01,111.5
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-05-01,121.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-06-01,118.8
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-07-01,103.5
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-08-01,112.2
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-09-01,109.1
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-10-01,107.5
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-11-01,114.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2023-12-01,116.1
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-01-01,113.8
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-02-01,111.1
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-03-01,111.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-04-01,123.9
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-05-01,99.8
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-06-01,109.8
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-07-01,105.3
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-08-01,118.3
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-09-01,107.8
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-10-01,100.2
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-11-01,108.9
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2024-12-01,122.7
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-01-01,114.9
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-02-01,116.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-03-01,116.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-04-01,111.3
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-05-01,114.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-06-01,116.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-07-01,127.7
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-08-01,135.9
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-09-01,138.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-10-01,130.4
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-11-01,118.9
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2025-12-01,126.8
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-01-01,129.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-02-01,128.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-03-01,124.0
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-04-01,141.6
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-05-01,133.8
경상남도,전기업 및 가스업,생산자제품 출하지수(계절조정),2026-06-01,137.3
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-01-01,155.896
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-02-01,138.162
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-03-01,125.812
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-04-01,110.028
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-05-01,95.172
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-06-01,91.179
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-07-01,97.772
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-08-01,94.336
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-09-01,81.151
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-10-01,91.736
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-11-01,105.014
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2018-12-01,130.641
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-01-01,148.839
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-02-01,130.734
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-03-01,118.663
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-04-01,104.643
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-05-01,93.315
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-06-01,83.937
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-07-01,95.172
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-08-01,93.965
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-09-01,84.215
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-10-01,90.529
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-11-01,101.95
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2019-12-01,125.627
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-01-01,134.6
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-02-01,125.0
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-03-01,113.2
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-04-01,119.4
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-05-01,85.6
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-06-01,80.0
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-07-01,82.5
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-08-01,90.1
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-09-01,92.1
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-10-01,66.8
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-11-01,89.1
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2020-12-01,121.6
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-01-01,152.3
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-02-01,139.2
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-03-01,108.9
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-04-01,112.1
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-05-01,99.9
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-06-01,98.4
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-07-01,115.5
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-08-01,106.3
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-09-01,87.3
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-10-01,87.2
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-11-01,113.1
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2021-12-01,140.3
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-01-01,154.3
경상남도,전기업 및 가스업,생산자제품 출하지수(원지수),2022-02-01,154.0
