연도,출발지,도착지,품목,물동량_톤
2022,전라남도,광주광역시,가구제품,694
2022,전라남도,광주광역시,기타제품,2114
2022,전라남도,광주광역시,*) 재생제품,121478
2022,전라남도,광주광역시,*) 기타,1111372
2022,전라남도,대전광역시,합계,712396
2022,전라남도,대전광역시,농산물,69712
2022,전라남도,대전광역시,임산물,6120
2022,전라남도,대전광역시,수산물,29047
2022,전라남도,대전광역시,축산물,3499
2022,전라남도,대전광역시,석탄광물,18557
2022,전라남도,대전광역시,석회석광물,0
2022,전라남도,대전광역시,비금속광물,148641
2022,전라남도,대전광역시,음식료품,37285
2022,전라남도,대전광역시,담배제품,0
2022,전라남도,대전광역시,섬유제품,1253
2022,전라남도,대전광역시,의복,187
2022,전라남도,대전광역시,가죽,0
2022,전라남도,대전광역시,"목재,나무제품",380
2022,전라남도,대전광역시,"펄프,종이",1922
2022,전라남도,대전광역시,"인쇄,기록매체",203
2022,전라남도,대전광역시,"코크스,연탄,석유정제품",17003
2022,전라남도,대전광역시,"화합물,화학제품",54663
2022,전라남도,대전광역시,"고무,플라스틱제품",16617
2022,전라남도,대전광역시,비금속광물제품,194324
2022,전라남도,대전광역시,제1차금속제품,5831
2022,전라남도,대전광역시,금속가공제품,15883
2022,전라남도,대전광역시,"기타기계,장비제조품",7625
2022,전라남도,대전광역시,"전자부품,컴퓨터,영상,음향,통신장비",144
2022,전라남도,대전광역시,전기장비제품,1668
2022,전라남도,대전광역시,"의료,정밀,광학기기,시계",152
2022,전라남도,대전광역시,"자동차,트레일러",1758
2022,전라남도,대전광역시,기타운송장비,4613
2022,전라남도,대전광역시,가구제품,103
2022,전라남도,대전광역시,기타제품,102
2022,전라남도,대전광역시,*) 재생제품,23199
2022,전라남도,대전광역시,*) 기타,51905
2022,전라남도,울산광역시,합계,3512427
2022,전라남도,울산광역시,농산물,65961
2022,전라남도,울산광역시,임산물,10078
2022,전라남도,울산광역시,수산물,19912
2022,전라남도,울산광역시,축산물,1932
2022,전라남도,울산광역시,석탄광물,21013
2022,전라남도,울산광역시,석회석광물,0
2022,전라남도,울산광역시,비금속광물,363598
2022,전라남도,울산광역시,음식료품,50165
2022,전라남도,울산광역시,담배제품,0
2022,전라남도,울산광역시,섬유제품,1078
2022,전라남도,울산광역시,의복,327
2022,전라남도,울산광역시,가죽,0
2022,전라남도,울산광역시,"목재,나무제품",1600
2022,전라남도,울산광역시,"펄프,종이",2986
2022,전라남도,울산광역시,"인쇄,기록매체",406
2022,전라남도,울산광역시,"코크스,연탄,석유정제품",908905
2022,전라남도,울산광역시,"화합물,화학제품",803070
2022,전라남도,울산광역시,"고무,플라스틱제품",22288
2022,전라남도,울산광역시,비금속광물제품,671904
2022,전라남도,울산광역시,제1차금속제품,74675
2022,전라남도,울산광역시,금속가공제품,114800
2022,전라남도,울산광역시,"기타기계,장비제조품",25977
2022,전라남도,울산광역시,"전자부품,컴퓨터,영상,음향,통신장비",171
2022,전라남도,울산광역시,전기장비제품,9849
2022,전라남도,울산광역시,"의료,정밀,광학기기,시계",556
2022,전라남도,울산광역시,"자동차,트레일러",10361
2022,전라남도,울산광역시,기타운송장비,90035
2022,전라남도,울산광역시,가구제품,440
2022,전라남도,울산광역시,기타제품,961
2022,전라남도,울산광역시,*) 재생제품,59579
2022,전라남도,울산광역시,*) 기타,179800
2022,전라남도,경기도,합계,7513329
2022,전라남도,경기도,농산물,646409
2022,전라남도,경기도,임산물,66786
2022,전라남도,경기도,수산물,293242
2022,전라남도,경기도,축산물,58910
2022,전라남도,경기도,석탄광물,73756
2022,전라남도,경기도,석회석광물,0
2022,전라남도,경기도,비금속광물,1091615
2022,전라남도,경기도,음식료품,288794
2022,전라남도,경기도,담배제품,0
2022,전라남도,경기도,섬유제품,12428
2022,전라남도,경기도,의복,1150
2022,전라남도,경기도,가죽,0
2022,전라남도,경기도,"목재,나무제품",6062
2022,전라남도,경기도,"펄프,종이",3549
2022,전라남도,경기도,"인쇄,기록매체",915
2022,전라남도,경기도,"코크스,연탄,석유정제품",153941
2022,전라남도,경기도,"화합물,화학제품",267478
2022,전라남도,경기도,"고무,플라스틱제품",94885
2022,전라남도,경기도,비금속광물제품,1683721
2022,전라남도,경기도,제1차금속제품,54659
2022,전라남도,경기도,금속가공제품,145560
2022,전라남도,경기도,"기타기계,장비제조품",84540
2022,전라남도,경기도,"전자부품,컴퓨터,영상,음향,통신장비",1999
2022,전라남도,경기도,전기장비제품,20164
2022,전라남도,경기도,"의료,정밀,광학기기,시계",2669
2022,전라남도,경기도,"자동차,트레일러",32709
2022,전라남도,경기도,기타운송장비,40203
2022,전라남도,경기도,가구제품,852
2022,전라남도,경기도,기타제품,1063
2022,전라남도,경기도,*) 재생제품,45651
2022,전라남도,경기도,*) 기타,2339619
2022,전라남도,강원특별자치도,합계,1624970
2022,전라남도,강원특별자치도,농산물,133936
2022,전라남도,강원특별자치도,임산물,26880
2022,전라남도,강원특별자치도,수산물,152586
2022,전라남도,강원특별자치도,축산물,16380
2022,전라남도,강원특별자치도,석탄광물,95347
2022,전라남도,강원특별자치도,석회석광물,0
2022,전라남도,강원특별자치도,비금속광물,766303
2022,전라남도,강원특별자치도,음식료품,53485
2022,전라남도,강원특별자치도,담배제품,0
2022,전라남도,강원특별자치도,섬유제품,827
2022,전라남도,강원특별자치도,의복,103
2022,전라남도,강원특별자치도,가죽,0
2022,전라남도,강원특별자치도,"목재,나무제품",262
2022,전라남도,강원특별자치도,"펄프,종이",402
2022,전라남도,강원특별자치도,"인쇄,기록매체",54
2022,전라남도,강원특별자치도,"코크스,연탄,석유정제품",19190
2022,전라남도,강원특별자치도,"화합물,화학제품",20238
2022,전라남도,강원특별자치도,"고무,플라스틱제품",5708
2022,전라남도,강원특별자치도,비금속광물제품,260905
2022,전라남도,강원특별자치도,제1차금속제품,3383
2022,전라남도,강원특별자치도,금속가공제품,13584
2022,전라남도,강원특별자치도,"기타기계,장비제조품",2436
2022,전라남도,강원특별자치도,"전자부품,컴퓨터,영상,음향,통신장비",30
2022,전라남도,강원특별자치도,전기장비제품,889
2022,전라남도,강원특별자치도,"의료,정밀,광학기기,시계",258
2022,전라남도,강원특별자치도,"자동차,트레일러",2312
2022,전라남도,강원특별자치도,기타운송장비,16277
2022,전라남도,강원특별자치도,가구제품,55
2022,전라남도,강원특별자치도,기타제품,104
2022,전라남도,강원특별자치도,*) 재생제품,9783
2022,전라남도,강원특별자치도,*) 기타,23253
2022,전라남도,충청북도,합계,3297404
2022,전라남도,충청북도,농산물,227654
2022,전라남도,충청북도,임산물,24292
2022,전라남도,충청북도,수산물,47342
2022,전라남도,충청북도,축산물,63303
2022,전라남도,충청북도,석탄광물,47195
2022,전라남도,충청북도,석회석광물,0
2022,전라남도,충청북도,비금속광물,824009
2022,전라남도,충청북도,음식료품,141180
2022,전라남도,충청북도,담배제품,0
2022,전라남도,충청북도,섬유제품,1710
2022,전라남도,충청북도,의복,235
2022,전라남도,충청북도,가죽,0
2022,전라남도,충청북도,"목재,나무제품",1443
2022,전라남도,충청북도,"펄프,종이",1513
2022,전라남도,충청북도,"인쇄,기록매체",230
2022,전라남도,충청북도,"코크스,연탄,석유정제품",18166
2022,전라남도,충청북도,"화합물,화학제품",126789
2022,전라남도,충청북도,"고무,플라스틱제품",27346
2022,전라남도,충청북도,비금속광물제품,615488
2022,전라남도,충청북도,제1차금속제품,19073
2022,전라남도,충청북도,금속가공제품,36709
2022,전라남도,충청북도,"기타기계,장비제조품",11267
2022,전라남도,충청북도,"전자부품,컴퓨터,영상,음향,통신장비",570
2022,전라남도,충청북도,전기장비제품,4584
2022,전라남도,충청북도,"의료,정밀,광학기기,시계",586
2022,전라남도,충청북도,"자동차,트레일러",3082
2022,전라남도,충청북도,기타운송장비,8506
2022,전라남도,충청북도,가구제품,217
2022,전라남도,충청북도,기타제품,349
2022,전라남도,충청북도,*) 재생제품,23793
2022,전라남도,충청북도,*) 기타,1020773
2022,전라남도,충청남도,합계,4353278
2022,전라남도,충청남도,농산물,361979
2022,전라남도,충청남도,임산물,29049
2022,전라남도,충청남도,수산물,100610
2022,전라남도,충청남도,축산물,30845
2022,전라남도,충청남도,석탄광물,38251
2022,전라남도,충청남도,석회석광물,0
2022,전라남도,충청남도,비금속광물,817944
2022,전라남도,충청남도,음식료품,168871
2022,전라남도,충청남도,담배제품,0
2022,전라남도,충청남도,섬유제품,2914
2022,전라남도,충청남도,의복,337
2022,전라남도,충청남도,가죽,0
2022,전라남도,충청남도,"목재,나무제품",2018
2022,전라남도,충청남도,"펄프,종이",2471
2022,전라남도,충청남도,"인쇄,기록매체",232
2022,전라남도,충청남도,"코크스,연탄,석유정제품",226671
2022,전라남도,충청남도,"화합물,화학제품",353937
2022,전라남도,충청남도,"고무,플라스틱제품",51958
2022,전라남도,충청남도,비금속광물제품,1530100
2022,전라남도,충청남도,제1차금속제품,57117
2022,전라남도,충청남도,금속가공제품,69569
2022,전라남도,충청남도,"기타기계,장비제조품",30264
2022,전라남도,충청남도,"전자부품,컴퓨터,영상,음향,통신장비",1540
2022,전라남도,충청남도,전기장비제품,9692
2022,전라남도,충청남도,"의료,정밀,광학기기,시계",817
2022,전라남도,충청남도,"자동차,트레일러",13253
2022,전라남도,충청남도,기타운송장비,14224
2022,전라남도,충청남도,가구제품,484
2022,전라남도,충청남도,기타제품,605
2022,전라남도,충청남도,*) 재생제품,37355
2022,전라남도,충청남도,*) 기타,400171
2022,전라남도,전북특별자치도,합계,5462477
2022,전라남도,전북특별자치도,농산물,480703
2022,전라남도,전북특별자치도,임산물,49939
2022,전라남도,전북특별자치도,수산물,68959
2022,전라남도,전북특별자치도,축산물,76078
2022,전라남도,전북특별자치도,석탄광물,39589
2022,전라남도,전북특별자치도,석회석광물,64100
2022,전라남도,전북특별자치도,비금속광물,1078123
2022,전라남도,전북특별자치도,음식료품,240613
2022,전라남도,전북특별자치도,담배제품,0
2022,전라남도,전북특별자치도,섬유제품,3403
2022,전라남도,전북특별자치도,의복,386
2022,전라남도,전북특별자치도,가죽,0
2022,전라남도,전북특별자치도,"목재,나무제품",1777
2022,전라남도,전북특별자치도,"펄프,종이",5323
2022,전라남도,전북특별자치도,"인쇄,기록매체",203
2022,전라남도,전북특별자치도,"코크스,연탄,석유정제품",65327
2022,전라남도,전북특별자치도,"화합물,화학제품",197692
2022,전라남도,전북특별자치도,"고무,플라스틱제품",26477
2022,전라남도,전북특별자치도,비금속광물제품,761217
2022,전라남도,전북특별자치도,제1차금속제품,35182
2022,전라남도,전북특별자치도,금속가공제품,49923
2022,전라남도,전북특별자치도,"기타기계,장비제조품",18618
2022,전라남도,전북특별자치도,"전자부품,컴퓨터,영상,음향,통신장비",183
2022,전라남도,전북특별자치도,전기장비제품,4069
2022,전라남도,전북특별자치도,"의료,정밀,광학기기,시계",324
2022,전라남도,전북특별자치도,"자동차,트레일러",16885
2022,전라남도,전북특별자치도,기타운송장비,42716
2022,전라남도,전북특별자치도,가구제품,349
2022,전라남도,전북특별자치도,기타제품,568
2022,전라남도,전북특별자치도,*) 재생제품,63537
2022,전라남도,전북특별자치도,*) 기타,2070214
2022,전라남도,전라남도,합계,107510031
2022,전라남도,전라남도,농산물,1127940
2022,전라남도,전라남도,임산물,106745
2022,전라남도,전라남도,수산물,278351
2022,전라남도,전라남도,축산물,33730
2022,전라남도,전라남도,석탄광물,23635335
2022,전라남도,전라남도,석회석광물,8431711
2022,전라남도,전라남도,비금속광물,13867395
2022,전라남도,전라남도,음식료품,897633
2022,전라남도,전라남도,담배제품,0
2022,전라남도,전라남도,섬유제품,12042
2022,전라남도,전라남도,의복,13023
2022,전라남도,전라남도,가죽,16
2022,전라남도,전라남도,"목재,나무제품",22359
2022,전라남도,전라남도,"펄프,종이",11042
2022,전라남도,전라남도,"인쇄,기록매체",815
2022,전라남도,전라남도,"코크스,연탄,석유정제품",5716973
2022,전라남도,전라남도,"화합물,화학제품",10927165
2022,전라남도,전라남도,"고무,플라스틱제품",134803
2022,전라남도,전라남도,비금속광물제품,5793212
2022,전라남도,전라남도,제1차금속제품,16893086
2022,전라남도,전라남도,금속가공제품,257047
2022,전라남도,전라남도,"기타기계,장비제조품",91724
2022,전라남도,전라남도,"전자부품,컴퓨터,영상,음향,통신장비",486
2022,전라남도,전라남도,전기장비제품,15505
2022,전라남도,전라남도,"의료,정밀,광학기기,시계",2362
2022,전라남도,전라남도,"자동차,트레일러",6779838
2022,전라남도,전라남도,기타운송장비,304817
2022,전라남도,전라남도,가구제품,1027
2022,전라남도,전라남도,기타제품,211058
2022,전라남도,전라남도,*) 재생제품,409367
2022,전라남도,전라남도,*) 기타,11533424
2022,전라남도,경상북도,합계,4647002
2022,전라남도,경상북도,농산물,282071
2022,전라남도,경상북도,임산물,58362
2022,전라남도,경상북도,수산물,117792
2022,전라남도,경상북도,축산물,51892
2022,전라남도,경상북도,석탄광물,107088
2022,전라남도,경상북도,석회석광물,0
2022,전라남도,경상북도,비금속광물,1068030
2022,전라남도,경상북도,음식료품,119547
2022,전라남도,경상북도,담배제품,0
2022,전라남도,경상북도,섬유제품,3637
2022,전라남도,경상북도,의복,943
2022,전라남도,경상북도,가죽,0
2022,전라남도,경상북도,"목재,나무제품",2754
2022,전라남도,경상북도,"펄프,종이",3699
2022,전라남도,경상북도,"인쇄,기록매체",376
2022,전라남도,경상북도,"코크스,연탄,석유정제품",78721
2022,전라남도,경상북도,"화합물,화학제품",303647
2022,전라남도,경상북도,"고무,플라스틱제품",51632
2022,전라남도,경상북도,비금속광물제품,1892464
2022,전라남도,경상북도,제1차금속제품,85226
2022,전라남도,경상북도,금속가공제품,90503
2022,전라남도,경상북도,"기타기계,장비제조품",17147
2022,전라남도,경상북도,"전자부품,컴퓨터,영상,음향,통신장비",3043
2022,전라남도,경상북도,전기장비제품,8198
2022,전라남도,경상북도,"의료,정밀,광학기기,시계",1097
2022,전라남도,경상북도,"자동차,트레일러",6085
2022,전라남도,경상북도,기타운송장비,5121
2022,전라남도,경상북도,가구제품,518
2022,전라남도,경상북도,기타제품,1173
2022,전라남도,경상북도,*) 재생제품,82442
2022,전라남도,경상북도,*) 기타,203794
2022,전라남도,경상남도,합계,6586428
2022,전라남도,경상남도,농산물,352172
2022,전라남도,경상남도,임산물,60718
2022,전라남도,경상남도,수산물,281561
2022,전라남도,경상남도,축산물,26941
2022,전라남도,경상남도,석탄광물,34109
2022,전라남도,경상남도,석회석광물,555217
2022,전라남도,경상남도,비금속광물,1081789
2022,전라남도,경상남도,음식료품,265640
2022,전라남도,경상남도,담배제품,0
2022,전라남도,경상남도,섬유제품,4166
2022,전라남도,경상남도,의복,989
2022,전라남도,경상남도,가죽,0
2022,전라남도,경상남도,"목재,나무제품",4579
2022,전라남도,경상남도,"펄프,종이",8312
2022,전라남도,경상남도,"인쇄,기록매체",666
2022,전라남도,경상남도,"코크스,연탄,석유정제품",139853
2022,전라남도,경상남도,"화합물,화학제품",315964
2022,전라남도,경상남도,"고무,플라스틱제품",73478
2022,전라남도,경상남도,비금속광물제품,1886135
2022,전라남도,경상남도,제1차금속제품,126532
2022,전라남도,경상남도,금속가공제품,295604
2022,전라남도,경상남도,"기타기계,장비제조품",58465
2022,전라남도,경상남도,"전자부품,컴퓨터,영상,음향,통신장비",335
2022,전라남도,경상남도,전기장비제품,16336
2022,전라남도,경상남도,"의료,정밀,광학기기,시계",1182
2022,전라남도,경상남도,"자동차,트레일러",12375
2022,전라남도,경상남도,기타운송장비,393492
2022,전라남도,경상남도,가구제품,1012
2022,전라남도,경상남도,기타제품,2635
2022,전라남도,경상남도,*) 재생제품,169152
2022,전라남도,경상남도,*) 기타,417019
2022,전라남도,제주특별자치도,합계,0
2022,전라남도,제주특별자치도,농산물,0
2022,전라남도,제주특별자치도,임산물,0
2022,전라남도,제주특별자치도,수산물,0
2022,전라남도,제주특별자치도,축산물,0
2022,전라남도,제주특별자치도,석탄광물,0
2022,전라남도,제주특별자치도,석회석광물,0
2022,전라남도,제주특별자치도,비금속광물,0
2022,전라남도,제주특별자치도,음식료품,0
2022,전라남도,제주특별자치도,담배제품,0
2022,전라남도,제주특별자치도,섬유제품,0
2022,전라남도,제주특별자치도,의복,0
2022,전라남도,제주특별자치도,가죽,0
2022,전라남도,제주특별자치도,"목재,나무제품",0
2022,전라남도,제주특별자치도,"펄프,종이",0
2022,전라남도,제주특별자치도,"인쇄,기록매체",0
2022,전라남도,제주특별자치도,"코크스,연탄,석유정제품",0
2022,전라남도,제주특별자치도,"화합물,화학제품",0
2022,전라남도,제주특별자치도,"고무,플라스틱제품",0
2022,전라남도,제주특별자치도,비금속광물제품,0
2022,전라남도,제주특별자치도,제1차금속제품,0
2022,전라남도,제주특별자치도,금속가공제품,0
2022,전라남도,제주특별자치도,"기타기계,장비제조품",0
2022,전라남도,제주특별자치도,"전자부품,컴퓨터,영상,음향,통신장비",0
2022,전라남도,제주특별자치도,전기장비제품,0
2022,전라남도,제주특별자치도,"의료,정밀,광학기기,시계",0
2022,전라남도,제주특별자치도,"자동차,트레일러",0
2022,전라남도,제주특별자치도,기타운송장비,0
2022,전라남도,제주특별자치도,가구제품,0
2022,전라남도,제주특별자치도,기타제품,0
2022,전라남도,제주특별자치도,*) 재생제품,0
2022,전라남도,제주특별자치도,*) 기타,0
2022,전라남도,세종특별자치시,합계,1376311
2022,전라남도,세종특별자치시,농산물,29932
2022,전라남도,세종특별자치시,임산물,4249
2022,전라남도,세종특별자치시,수산물,2820
2022,전라남도,세종특별자치시,축산물,2222
2022,전라남도,세종특별자치시,석탄광물,5989
2022,전라남도,세종특별자치시,석회석광물,0
2022,전라남도,세종특별자치시,비금속광물,141515
2022,전라남도,세종특별자치시,음식료품,10036
2022,전라남도,세종특별자치시,담배제품,0
2022,전라남도,세종특별자치시,섬유제품,171
2022,전라남도,세종특별자치시,의복,21
2022,전라남도,세종특별자치시,가죽,0
2022,전라남도,세종특별자치시,"목재,나무제품",108
2022,전라남도,세종특별자치시,"펄프,종이",386
2022,전라남도,세종특별자치시,"인쇄,기록매체",45
2022,전라남도,세종특별자치시,"코크스,연탄,석유정제품",2406
2022,전라남도,세종특별자치시,"화합물,화학제품",15939
2022,전라남도,세종특별자치시,"고무,플라스틱제품",3495
2022,전라남도,세종특별자치시,비금속광물제품,115807
2022,전라남도,세종특별자치시,제1차금속제품,1156
2022,전라남도,세종특별자치시,금속가공제품,2261
2022,전라남도,세종특별자치시,"기타기계,장비제조품",636
2022,전라남도,세종특별자치시,"전자부품,컴퓨터,영상,음향,통신장비",28
2022,전라남도,세종특별자치시,전기장비제품,421
2022,전라남도,세종특별자치시,"의료,정밀,광학기기,시계",111
2022,전라남도,세종특별자치시,"자동차,트레일러",329
2022,전라남도,세종특별자치시,기타운송장비,195
2022,전라남도,세종특별자치시,가구제품,30
2022,전라남도,세종특별자치시,기타제품,38
2022,전라남도,세종특별자치시,*) 재생제품,3170
2022,전라남도,세종특별자치시,*) 기타,1032795
2022,경상북도,서울특별시,합계,1632980
2022,경상북도,서울특별시,농산물,215510
2022,경상북도,서울특별시,임산물,38112
2022,경상북도,서울특별시,수산물,7675
2022,경상북도,서울특별시,축산물,13121
2022,경상북도,서울특별시,석탄광물,58796
2022,경상북도,서울특별시,석회석광물,0
2022,경상북도,서울특별시,비금속광물,114253
2022,경상북도,서울특별시,음식료품,190417
2022,경상북도,서울특별시,담배제품,3408
2022,경상북도,서울특별시,섬유제품,320523
2022,경상북도,서울특별시,의복,2112
2022,경상북도,서울특별시,가죽,505
2022,경상북도,서울특별시,"목재,나무제품",5629
2022,경상북도,서울특별시,"펄프,종이",19296
2022,경상북도,서울특별시,"인쇄,기록매체",1915
2022,경상북도,서울특별시,"코크스,연탄,석유정제품",38608
2022,경상북도,서울특별시,"화합물,화학제품",15944
2022,경상북도,서울특별시,"고무,플라스틱제품",41612
2022,경상북도,서울특별시,비금속광물제품,111512
2022,경상북도,서울특별시,제1차금속제품,52261
2022,경상북도,서울특별시,금속가공제품,71337
2022,경상북도,서울특별시,"기타기계,장비제조품",86254
2022,경상북도,서울특별시,"전자부품,컴퓨터,영상,음향,통신장비",2154
2022,경상북도,서울특별시,전기장비제품,32858
2022,경상북도,서울특별시,"의료,정밀,광학기기,시계",2665
2022,경상북도,서울특별시,"자동차,트레일러",159125
2022,경상북도,서울특별시,기타운송장비,7709
2022,경상북도,서울특별시,가구제품,5681
2022,경상북도,서울특별시,기타제품,802
2022,경상북도,서울특별시,*) 재생제품,13186
2022,경상북도,서울특별시,*) 기타,0
2022,경상북도,부산광역시,합계,16306918
2022,경상북도,부산광역시,농산물,122791
2022,경상북도,부산광역시,임산물,29865
2022,경상북도,부산광역시,수산물,28424
2022,경상북도,부산광역시,축산물,9100
2022,경상북도,부산광역시,석탄광물,32605
2022,경상북도,부산광역시,석회석광물,0
2022,경상북도,부산광역시,비금속광물,385485
2022,경상북도,부산광역시,음식료품,240108
2022,경상북도,부산광역시,담배제품,823
2022,경상북도,부산광역시,섬유제품,51202
2022,경상북도,부산광역시,의복,749
2022,경상북도,부산광역시,가죽,614
2022,경상북도,부산광역시,"목재,나무제품",29602
2022,경상북도,부산광역시,"펄프,종이",43992
2022,경상북도,부산광역시,"인쇄,기록매체",1458
2022,경상북도,부산광역시,"코크스,연탄,석유정제품",28273
2022,경상북도,부산광역시,"화합물,화학제품",57252
2022,경상북도,부산광역시,"고무,플라스틱제품",51723
2022,경상북도,부산광역시,비금속광물제품,504614
2022,경상북도,부산광역시,제1차금속제품,588186
2022,경상북도,부산광역시,금속가공제품,162955
2022,경상북도,부산광역시,"기타기계,장비제조품",102764
2022,경상북도,부산광역시,"전자부품,컴퓨터,영상,음향,통신장비",4063
2022,경상북도,부산광역시,전기장비제품,29315
2022,경상북도,부산광역시,"의료,정밀,광학기기,시계",3451
2022,경상북도,부산광역시,"자동차,트레일러",189897
2022,경상북도,부산광역시,기타운송장비,20863
2022,경상북도,부산광역시,가구제품,4764
2022,경상북도,부산광역시,기타제품,4030
2022,경상북도,부산광역시,*) 재생제품,124153
2022,경상북도,부산광역시,*) 기타,13453797
2022,경상북도,대구광역시,합계,3267629
2022,경상북도,대구광역시,농산물,130405
2022,경상북도,대구광역시,임산물,22850
2022,경상북도,대구광역시,수산물,3036
2022,경상북도,대구광역시,축산물,38134
2022,경상북도,대구광역시,석탄광물,35332
2022,경상북도,대구광역시,석회석광물,0
2022,경상북도,대구광역시,비금속광물,656339
2022,경상북도,대구광역시,음식료품,248230
2022,경상북도,대구광역시,담배제품,903
2022,경상북도,대구광역시,섬유제품,54413
2022,경상북도,대구광역시,의복,2316
2022,경상북도,대구광역시,가죽,168
2022,경상북도,대구광역시,"목재,나무제품",11936
2022,경상북도,대구광역시,"펄프,종이",125194
2022,경상북도,대구광역시,"인쇄,기록매체",1922
2022,경상북도,대구광역시,"코크스,연탄,석유정제품",163566
2022,경상북도,대구광역시,"화합물,화학제품",89108
2022,경상북도,대구광역시,"고무,플라스틱제품",86497
2022,경상북도,대구광역시,비금속광물제품,421620
2022,경상북도,대구광역시,제1차금속제품,359059
2022,경상북도,대구광역시,금속가공제품,233177
2022,경상북도,대구광역시,"기타기계,장비제조품",150651
2022,경상북도,대구광역시,"전자부품,컴퓨터,영상,음향,통신장비",5976
2022,경상북도,대구광역시,전기장비제품,44727
2022,경상북도,대구광역시,"의료,정밀,광학기기,시계",4945
2022,경상북도,대구광역시,"자동차,트레일러",183644
2022,경상북도,대구광역시,기타운송장비,2968
2022,경상북도,대구광역시,가구제품,6698
2022,경상북도,대구광역시,기타제품,2026
2022,경상북도,대구광역시,*) 재생제품,181789
2022,경상북도,대구광역시,*) 기타,0
2022,경상북도,인천광역시,합계,1296590
2022,경상북도,인천광역시,농산물,100682
2022,경상북도,인천광역시,임산물,38963
2022,경상북도,인천광역시,수산물,3530
2022,경상북도,인천광역시,축산물,3867
2022,경상북도,인천광역시,석탄광물,0
2022,경상북도,인천광역시,석회석광물,0
2022,경상북도,인천광역시,비금속광물,220204
2022,경상북도,인천광역시,음식료품,65315
2022,경상북도,인천광역시,담배제품,875
2022,경상북도,인천광역시,섬유제품,20582
2022,경상북도,인천광역시,의복,239
2022,경상북도,인천광역시,가죽,72
2022,경상북도,인천광역시,"목재,나무제품",8704
2022,경상북도,인천광역시,"펄프,종이",5284
2022,경상북도,인천광역시,"인쇄,기록매체",400
2022,경상북도,인천광역시,"코크스,연탄,석유정제품",30570
2022,경상북도,인천광역시,"화합물,화학제품",22940
2022,경상북도,인천광역시,"고무,플라스틱제품",31549
2022,경상북도,인천광역시,비금속광물제품,126390
2022,경상북도,인천광역시,제1차금속제품,78651
2022,경상북도,인천광역시,금속가공제품,62738
2022,경상북도,인천광역시,"기타기계,장비제조품",82524
2022,경상북도,인천광역시,"전자부품,컴퓨터,영상,음향,통신장비",1185
2022,경상북도,인천광역시,전기장비제품,19989
2022,경상북도,인천광역시,"의료,정밀,광학기기,시계",1299
2022,경상북도,인천광역시,"자동차,트레일러",142788
2022,경상북도,인천광역시,기타운송장비,5800
2022,경상북도,인천광역시,가구제품,1416
2022,경상북도,인천광역시,기타제품,239
2022,경상북도,인천광역시,*) 재생제품,8981
2022,경상북도,인천광역시,*) 기타,210814
2022,경상북도,광주광역시,합계,693985
2022,경상북도,광주광역시,농산물,29524
2022,경상북도,광주광역시,임산물,6073
2022,경상북도,광주광역시,수산물,858
2022,경상북도,광주광역시,축산물,4260
2022,경상북도,광주광역시,석탄광물,6671
2022,경상북도,광주광역시,석회석광물,0
2022,경상북도,광주광역시,비금속광물,74976
2022,경상북도,광주광역시,음식료품,41222
2022,경상북도,광주광역시,담배제품,130
2022,경상북도,광주광역시,섬유제품,16194
2022,경상북도,광주광역시,의복,295
2022,경상북도,광주광역시,가죽,32
2022,경상북도,광주광역시,"목재,나무제품",3231
2022,경상북도,광주광역시,"펄프,종이",11928
2022,경상북도,광주광역시,"인쇄,기록매체",444
2022,경상북도,광주광역시,"코크스,연탄,석유정제품",6244
2022,경상북도,광주광역시,"화합물,화학제품",14480
2022,경상북도,광주광역시,"고무,플라스틱제품",19815
2022,경상북도,광주광역시,비금속광물제품,158478
2022,경상북도,광주광역시,제1차금속제품,119845
2022,경상북도,광주광역시,금속가공제품,61228
2022,경상북도,광주광역시,"기타기계,장비제조품",38679
2022,경상북도,광주광역시,"전자부품,컴퓨터,영상,음향,통신장비",853
2022,경상북도,광주광역시,전기장비제품,18959
2022,경상북도,광주광역시,"의료,정밀,광학기기,시계",872
2022,경상북도,광주광역시,"자동차,트레일러",31649
2022,경상북도,광주광역시,기타운송장비,561
2022,경상북도,광주광역시,가구제품,2063
2022,경상북도,광주광역시,기타제품,488
2022,경상북도,광주광역시,*) 재생제품,23933
2022,경상북도,광주광역시,*) 기타,0
2022,경상북도,대전광역시,합계,812770
2022,경상북도,대전광역시,농산물,58729
2022,경상북도,대전광역시,임산물,8306
2022,경상북도,대전광역시,수산물,1646
2022,경상북도,대전광역시,축산물,4886
2022,경상북도,대전광역시,석탄광물,24920
2022,경상북도,대전광역시,석회석광물,0
2022,경상북도,대전광역시,비금속광물,147562
2022,경상북도,대전광역시,음식료품,57654
2022,경상북도,대전광역시,담배제품,1368
2022,경상북도,대전광역시,섬유제품,15406
2022,경상북도,대전광역시,의복,313
2022,경상북도,대전광역시,가죽,31
2022,경상북도,대전광역시,"목재,나무제품",2235
2022,경상북도,대전광역시,"펄프,종이",23215
2022,경상북도,대전광역시,"인쇄,기록매체",723
2022,경상북도,대전광역시,"코크스,연탄,석유정제품",5664
2022,경상북도,대전광역시,"화합물,화학제품",22847
2022,경상북도,대전광역시,"고무,플라스틱제품",38881
2022,경상북도,대전광역시,비금속광물제품,177075
2022,경상북도,대전광역시,제1차금속제품,59129
