기간,지역,HS코드,품목명,수출건수,수출금액,수입건수,수입금액,무역수지,품목약칭_TRASS
2025,부산광역시,71,천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화,1812,14144,42937,28836,-14692,진주_귀석귀금속
2025,부산광역시,72,철강,23243,1573650,16676,1588741,-15091,철강
2025,부산광역시,73,철강의제품,67336,1364362,136432,789847,574515,철강제품
2025,부산광역시,74,구리와그제품,3485,102567,3404,162961,-60394,동
2025,부산광역시,75,니켈과그제품,748,15346,1076,122305,-106959,니켈
2025,부산광역시,76,알루미늄과그제품,3848,58439,7564,192218,-133778,알루미늄
2025,부산광역시,78,납과그제품,39,441,12,48,392,연
2025,부산광역시,79,아연과그제품,202,3674,1011,4337,-663,아연
2025,부산광역시,80,주석과그제품,76,2132,46,6917,-4785,주석
2025,부산광역시,81,그밖의비금속(卑金屬)서멧(cermet)이들의제품,268,10782,920,74180,-63398,기타_비금속
2025,부산광역시,82,비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품,7933,94184,48674,45378,48806,비금속제의공구
2025,부산광역시,83,비금속(卑金屬)으로만든각종제품,11170,103168,19828,43746,59422,비금속제의각종_제품
2025,부산광역시,84,원자로ㆍ보일러ㆍ기계류와이들의부분품,242920,2929734,201479,2091388,838346,기계류
2025,부산광역시,85,전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품,76977,1612049,359603,1152966,459083,전기기기
2025,부산광역시,86,철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기,207,20971,132,21483,-512,철도차량
2025,부산광역시,87,철도용이나궤도용외의차량과그부분품ㆍ부속품,35936,1308856,38506,500492,808364,자동차
2025,부산광역시,88,항공기와우주선이들의부분품,6194,313423,740,9405,304019,항공기
2025,부산광역시,89,선박과수상구조물,208,223583,1269,509275,-285692,선박
2025,부산광역시,90,광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품,26152,401490,81411,547632,-146142,광학_정밀의료기기
2025,부산광역시,91,시계와그부분품,529,1531,17318,4037,-2506,시계
2025,부산광역시,92,악기와그부분품과부속품,639,1248,3009,5734,-4486,악기
2025,부산광역시,93,무기ㆍ총포탄과이들의부분품과부속품,262,281348,219,1380,279968,무기
2025,부산광역시,94,가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물,5079,36520,47896,119274,-82755,가구_침구조립식건축
2025,부산광역시,95,완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품,9113,33771,85572,85696,-51925,완구_운동용구
2025,부산광역시,96,잡품,5321,6259,69403,30325,-24066,잡품
2025,부산광역시,97,예술품ㆍ수집품ㆍ골동품,74,2100,897,3030,-931,예술품_수집과_골동품
2000,세종특별자치시,01,살아있는동물,0,0,1,1,-1,산_동물
2000,세종특별자치시,02,육과식용설육(屑肉),39,251,0,0,251,육과식용설육
2000,세종특별자치시,06,살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎,0,0,1,1,-1,산_수목및절화
2000,세종특별자치시,07,식용의채소ㆍ뿌리ㆍ괴경(塊莖),9,370,35,277,93,채소
2000,세종특별자치시,09,커피ㆍ차ㆍ마테(maté)ㆍ향신료,14,372,20,208,164,커피_향신료
2000,세종특별자치시,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),0,0,4,15,-15,제분공업생산품
2000,세종특별자치시,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,0,0,1,16,-16,채유용종자
2000,세종특별자치시,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),0,0,21,23,-23,식물성수액과_엑스
2000,세종특별자치시,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,0,0,4,20,-20,기타_식물성생산품
2000,세종특별자치시,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,0,0,23,17,-17,동_식물성유지
2000,세종특별자치시,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,44,1002,0,0,1002,육_어류조제품
2000,세종특별자치시,17,당류(糖類)와설탕과자,0,0,4,145,-145,당류설탕과자
2000,세종특별자치시,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,20,37,38,477,-440,곡물_곡분의_조제품
2000,세종특별자치시,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,23,482,1,8,474,채소_과실의_조제품
2000,세종특별자치시,21,각종조제식료품,45,397,16,68,329,각종의_조제식료품
2000,세종특별자치시,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,0,0,6,11,-11,사료
2000,세종특별자치시,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,0,0,48,1006,-1006,암석광물
2000,세종특별자치시,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,3,1,28,292,-290,광물성_연료에너지
2000,세종특별자치시,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,1,14,183,1853,-1839,무기화학품
2000,세종특별자치시,29,유기화학품,28,1697,689,6301,-4604,유기화학품
2000,세종특별자치시,30,의료용품,413,8681,47,589,8092,의료용품
2000,세종특별자치시,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,28,949,262,2975,-2026,유연_착색제
2000,세종특별자치시,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,92,1911,57,167,1744,향료_화장품
2000,세종특별자치시,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,11,232,87,438,-205,비누_왁스
2000,세종특별자치시,35,단백질계물질변성전분글루(glue)효소,0,0,29,433,-433,단백질계물질
2000,세종특별자치시,37,사진용이나영화용재료,0,0,1,0,0,사진_영화용재료
2000,세종특별자치시,38,각종화학공업생산품,3,22,367,4884,-4861,각종_화학공업생산품
2000,세종특별자치시,39,플라스틱과그제품,74,1919,726,15723,-13803,플라스틱
2000,세종특별자치시,40,고무와그제품,2,7,69,327,-320,고무
2000,세종특별자치시,41,원피(모피는제외한다)와가죽,0,0,59,1935,-1935,원피
2000,세종특별자치시,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,1,5,2,15,-10,가죽제품
2000,세종특별자치시,43,모피ㆍ인조모피와이들의제품,0,0,1,10,-10,모피
2000,세종특별자치시,44,목재와그제품목탄,1,4,4,38,-35,목재_및목탄
2000,세종특별자치시,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),0,0,1,7,-7,조물재료의제품
2000,세종특별자치시,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],28,248,414,33768,-33520,펄프
2000,세종특별자치시,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,1244,35747,34,688,35059,지와_지제품
2000,세종특별자치시,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,0,0,18,5,-5,인쇄서적_신문_회화
2000,세종특별자치시,50,견,0,0,56,780,-780,견
2000,세종특별자치시,52,면,16,745,265,22236,-21491,면
2000,세종특별자치시,55,인조스테이플섬유,0,0,140,4993,-4993,인조스테이플섬유
2000,세종특별자치시,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,0,0,12,155,-155,워딩_펄프_부직포
2000,세종특별자치시,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,1321,13247,30,239,13008,침투_도포직물
2000,세종특별자치시,60,메리야스편물과뜨개질편물,12,65,0,0,65,편물
2000,세종특별자치시,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),0,0,1,0,0,편물제_의류
2000,세종특별자치시,62,의류와그부속품(메리야스편물이나뜨개질편물은제외한다),0,0,2,1,-1,비편물제의류
2000,세종특별자치시,63,제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마,24,272,15,96,176,기타_방직용섬유제품
2000,세종특별자치시,64,신발류ㆍ각반과이와유사한것이들의부분품,30,897,0,0,897,신발류
2000,세종특별자치시,68,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품,251,5878,23,165,5713,석_시멘트제품
2000,세종특별자치시,69,도자제품,1,17,26,493,-476,도자_제품
2000,세종특별자치시,70,유리와유리제품,0,0,4,5,-5,유리와유리제품
2000,세종특별자치시,71,천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화,1,1,40,1419,-1418,진주_귀석귀금속
2000,세종특별자치시,72,철강,59,551,139,4164,-3613,철강
2000,세종특별자치시,73,철강의제품,26,384,140,1164,-780,철강제품
2000,세종특별자치시,74,구리와그제품,19,512,929,31774,-31263,동
2000,세종특별자치시,75,니켈과그제품,0,0,9,62,-62,니켈
2000,세종특별자치시,76,알루미늄과그제품,3,41,36,1768,-1727,알루미늄
2000,세종특별자치시,80,주석과그제품,0,0,14,147,-147,주석
2000,세종특별자치시,81,그밖의비금속(卑金屬)서멧(cermet)이들의제품,0,0,72,8592,-8592,기타_비금속
2000,세종특별자치시,82,비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품,22,215,235,9254,-9039,비금속제의공구
2000,세종특별자치시,83,비금속(卑金屬)으로만든각종제품,1,24,9,7,17,비금속제의각종_제품
2000,세종특별자치시,84,원자로ㆍ보일러ㆍ기계류와이들의부분품,142,1685,1101,43962,-42277,기계류
2000,세종특별자치시,85,전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품,7792,117754,2371,61220,56534,전기기기
2000,세종특별자치시,87,철도용이나궤도용외의차량과그부분품ㆍ부속품,2,6,19,49,-43,자동차
2000,세종특별자치시,88,항공기와우주선이들의부분품,0,0,7,198,-198,항공기
2000,세종특별자치시,90,광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품,91,1872,210,16851,-14979,광학_정밀의료기기
2000,세종특별자치시,94,가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물,0,0,1,1,-1,가구_침구조립식건축
2000,세종특별자치시,95,완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품,110,2333,8,16,2317,완구_운동용구
2000,세종특별자치시,96,잡품,5,29,35,408,-379,잡품
2000,세종특별자치시,99,일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼,0,0,26,28,-28,
2001,세종특별자치시,01,살아있는동물,0,0,2,75,-75,산_동물
2001,세종특별자치시,04,낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품,0,0,4,42,-42,낙농품
2001,세종특별자치시,07,식용의채소ㆍ뿌리ㆍ괴경(塊莖),7,165,5,64,101,채소
2001,세종특별자치시,09,커피ㆍ차ㆍ마테(maté)ㆍ향신료,14,310,21,170,140,커피_향신료
2001,세종특별자치시,10,곡물,0,0,1,21,-21,곡물
2001,세종특별자치시,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),0,0,4,29,-29,제분공업생산품
2001,세종특별자치시,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,1,1,22,250,-248,채유용종자
2001,세종특별자치시,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),0,0,18,12,-12,식물성수액과_엑스
2001,세종특별자치시,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,0,0,1,0,0,기타_식물성생산품
2001,세종특별자치시,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,0,0,20,25,-25,동_식물성유지
2001,세종특별자치시,17,당류(糖類)와설탕과자,2,20,5,143,-123,당류설탕과자
2001,세종특별자치시,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,3,27,55,771,-744,곡물_곡분의_조제품
2001,세종특별자치시,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,28,352,3,27,325,채소_과실의_조제품
2001,세종특별자치시,21,각종조제식료품,68,397,27,539,-142,각종의_조제식료품
2001,세종특별자치시,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,0,0,6,14,-14,사료
2001,세종특별자치시,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,1,4,0,0,4,담배
2001,세종특별자치시,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,7,48,36,700,-652,암석광물
2001,세종특별자치시,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,3,5,25,269,-264,광물성_연료에너지
2001,세종특별자치시,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,0,0,191,937,-937,무기화학품
2001,세종특별자치시,29,유기화학품,54,1375,484,5745,-4370,유기화학품
2001,세종특별자치시,30,의료용품,440,9789,55,538,9252,의료용품
