지역명,연도,연월,수출_금액증감률,수출_중량증감률,수출액_백만불,수출중량_천톤,수출단가_USD_kg,수입_금액증감률,수입_중량증감률,수입액_백만불,수입중량_천톤,수입단가_USD_kg,수지_금액,수지_중량,중량비_수입대수출
광주,2017,2017-08-01,20.1,21.0,1275.967,146.599646,8.703752258719643,22.8,-20.1,626.565,57.157005,10.962173402892612,649.402,89.442641,0.3898850137741806
광주,2017,2017-09-01,25.1,18.1,1414.784,159.01178,8.89735339105065,34.6,12.1,617.846,64.865411,9.525045636417843,796.938,94.146369,0.40792833713326143
광주,2017,2017-10-01,-3.1,-14.8,1109.66,121.500397,9.13297427332686,28.3,-16.7,624.456,49.221753,12.686585949102625,485.204,72.278644,0.4051159849296624
광주,2017,2017-11-01,2.7,-2.3,1372.935,155.580497,8.82459579750539,28.7,-3.0,561.98,60.590048,9.275120561053194,810.955,94.990449,0.38944500865040943
광주,2017,2017-12-01,-16.0,-21.0,1182.802,127.043847,9.310187214340258,20.6,-25.9,549.952,45.870618,11.989199709495956,632.85,81.173229,0.361061311375434
광주,2018,2018-01-01,19.8,8.5,1262.761,133.722704,9.44313091365547,25.2,18.4,535.039,63.635528,8.407866121579127,727.722,70.087176,0.4758767665960449
광주,2018,2018-02-01,-15.9,-24.0,1012.542,107.023475,9.460933687679269,9.0,-23.0,455.742,47.999356,9.494752387927871,556.8,59.024119,0.4484937159814704
광주,2018,2018-03-01,-9.9,-15.6,1233.292,133.419973,9.243683477585474,9.0,-8.4,519.191,65.047316,7.981743627976902,714.101,68.372657,0.48753806898162094
광주,2018,2018-04-01,-7.9,-6.8,1203.525,137.061295,8.780925351682983,13.3,-1.8,501.69,59.954817,8.367801372823806,701.835,77.106478,0.43743069113712957
광주,2018,2018-05-01,7.2,3.4,1281.64,150.468132,8.517683997034004,7.5,12.4,539.993,63.627842,8.48674075729301,741.647,86.84029,0.4228658996045754
광주,2018,2018-06-01,2.8,3.7,1179.414,147.089838,8.01832414826645,3.4,-5.2,547.005,56.312773,9.713693197101126,632.409,90.777065,0.3828461147669494
광주,2018,2018-07-01,-1.4,9.3,1300.533,163.141744,7.971797825086386,-5.5,2.1,578.436,57.704492,10.024106962071514,722.097,105.437252,0.35370770585853245
광주,2018,2018-08-01,-10.9,-9.9,1137.13,132.099794,8.608113348004162,-11.8,1.3,552.888,57.904626,9.548252673283823,584.242,74.195168,0.4383400173962421
광주,2018,2018-09-01,-19.0,-20.5,1145.457,126.393683,9.06261272566921,-21.1,-44.0,487.622,36.305818,13.430960294022297,657.835,90.087865,0.28724392816372
광주,2018,2018-10-01,22.9,26.2,1363.232,153.368218,8.888621239636494,-7.1,-0.9,580.227,48.792451,11.891737104987818,783.005,104.575767,0.3181392575090101
광주,2018,2018-11-01,-3.9,-3.2,1319.071,150.534516,8.762581732418099,-11.3,-5.6,498.397,57.199192,8.713357349523399,820.674,93.335324,0.37997393235714794
광주,2018,2018-12-01,3.6,12.7,1225.713,143.2052,8.559137517352722,-12.1,11.7,483.562,51.232084,9.438655667413412,742.151,91.973116,0.3577529586914442
광주,2019,2019-01-01,-6.1,7.9,1185.627,144.234206,8.220151328042116,-4.3,-30.3,512.064,44.342638,11.547892121348307,673.563,99.891568,0.30743496449101676
광주,2019,2019-02-01,-0.6,10.3,1006.51,118.021728,8.528175422071435,-10.2,3.1,409.133,49.479077,8.268808247979242,597.377,68.542651,0.4192370154078747
광주,2019,2019-03-01,-4.6,2.1,1176.509,136.227107,8.636379542288893,-6.0,-26.9,487.865,47.547988,10.260476216154508,688.644,88.679119,0.34903470423107497
광주,2019,2019-04-01,-0.6,7.3,1196.326,147.041424,8.135979423050202,5.8,-6.2,530.973,56.21088,9.446089440336106,665.353,90.830544,0.3822792140533133
광주,2019,2019-05-01,-3.8,-0.2,1232.67,150.202247,8.206734750113291,-4.9,-8.3,513.277,58.341326,8.797828832344331,719.393,91.860921,0.38841846354002946
광주,2019,2019-06-01,-5.9,-7.9,1110.2,135.494654,8.19368120604965,-4.2,3.6,523.786,58.342959,8.977707147146925,586.414,77.151695,0.43059233170926436
광주,2019,2019-07-01,-7.9,-11.4,1197.85,144.511534,8.288957751981236,-8.2,2.2,530.972,58.97304,9.003639629227186,666.878,85.538494,0.40808535047451644
광주,2019,2019-08-01,-12.6,-9.2,993.482,119.960514,8.281741773797334,-8.1,-5.0,508.339,55.014903,9.240023562342735,485.143,64.945611,0.4586084301039257
광주,2019,2019-09-01,-8.4,-0.4,1049.742,125.949918,8.334598518754097,-2.7,15.1,474.485,41.79456,11.352793282187921,575.257,84.155358,0.33183475355656844
광주,2019,2019-10-01,-16.4,-13.7,1139.493,132.289412,8.613637197208194,-25.1,13.4,434.41,55.353385,7.847939200104926,705.083,76.936027,0.41842641949304304
광주,2019,2019-11-01,-18.7,-17.5,1071.932,124.159726,8.63349199079257,-11.9,-11.2,439.018,50.779393,8.645593695852174,632.914,73.380333,0.408984415767799
광주,2019,2019-12-01,-14.0,-16.8,1054.316,119.203717,8.844657083973313,10.5,19.5,534.552,61.247856,8.727685096438314,519.764,57.955861,0.5138082732772502
광주,2020,2020-01-01,-11.5,-20.6,1049.003,114.491013,9.162317395165331,-6.7,0.9,477.903,44.741941,10.681320240442854,571.1,69.749072,0.39078998279105104
광주,2020,2020-02-01,-3.2,0.8,974.038,119.011411,8.18440846819302,7.8,-10.8,441.054,44.122688,9.996081834361497,532.984,74.888723,0.37074333989704567
광주,2020,2020-03-01,11.0,-0.6,1306.483,135.37222,9.651042141437882,2.3,39.0,499.2,66.086436,7.553743706197139,807.283,69.285784,0.48818314422264775
광주,2020,2020-04-01,-24.2,-39.4,907.244,89.096952,10.182660345103612,-13.9,27.6,457.142,71.732214,6.37289684102041,450.102,17.364738,0.8051028951024048
광주,2020,2020-05-01,-39.5,-46.9,746.329,79.716517,9.362288119035608,-0.4,7.2,511.148,62.520758,8.175652636841031,235.181,17.195759,0.7842886311753937
광주,2020,2020-06-01,-3.7,-10.9,1069.486,120.692553,8.861242665071472,-5.3,20.8,496.179,70.483423,7.039655267593914,573.307,50.20913,0.5839914828879293
광주,2020,2020-07-01,10.2,2.0,1319.438,147.386866,8.952208808076563,7.2,10.9,569.289,65.391283,8.705885155977136,750.149,81.995583,0.4436710323971472
광주,2020,2020-08-01,16.6,-0.2,1158.887,119.713734,9.680484947533255,3.9,-11.5,528.367,48.674758,10.855051400563717,630.52,71.038976,0.40659293110011924
광주,2020,2020-09-01,35.4,25.0,1421.03,157.405963,9.02780284124306,25.8,37.9,597.053,57.614113,10.362964366039966,823.977,99.79185,0.36602242953146574
광주,2020,2020-10-01,16.4,9.4,1326.273,144.753841,9.162264647609593,41.5,18.9,614.818,65.840694,9.33796353969173,711.455,78.913147,0.4548459201162061
광주,2020,2020-11-01,18.1,13.4,1266.042,140.780917,8.992994412729958,47.7,18.9,648.419,60.354181,10.74356389659235,617.623,80.426736,0.42870995789862626
광주,2020,2020-12-01,16.4,12.3,1227.54,133.898118,9.167716606741253,16.4,16.8,622.016,71.554748,8.692868291563265,605.524,62.34337,0.5343969659080645
광주,2021,2021-01-01,19.2,16.5,1250.178,133.358816,9.37454333727738,17.2,47.8,560.258,66.143783,8.470304760161662,689.92,67.215033,0.4959835801181678
광주,2021,2021-02-01,33.5,12.9,1299.968,134.382942,9.673608723345259,31.3,4.2,579.276,45.993657,12.594693220415154,720.692,88.389285,0.34225814910347774
광주,2021,2021-03-01,13.2,17.7,1478.847,159.322589,9.282092447041517,47.7,11.0,737.229,73.369326,10.048190983790692,741.618,85.953263,0.46050799488326166
광주,2021,2021-04-01,66.2,82.0,1507.77,162.142692,9.29903149751578,47.4,-10.4,673.935,64.249248,10.48938347107191,833.835,97.893444,0.3962512723052606
광주,2021,2021-05-01,74.8,68.3,1304.943,134.183112,9.72509118733213,33.6,19.7,682.814,74.852746,9.122096870033332,622.129,59.330366,0.5578402891714123
광주,2021,2021-06-01,29.0,24.5,1379.482,150.261153,9.180563122658855,32.4,32.7,657.078,93.535352,7.02491609803318,722.404,56.725801,0.6224852540563162
광주,2021,2021-07-01,9.4,0.7,1443.633,148.437055,9.725556735142717,18.5,20.5,674.848,78.773459,8.566946387361256,768.785,69.663596,0.5306859463090264
광주,2021,2021-08-01,7.8,5.0,1249.762,125.668714,9.944893682925729,34.2,24.1,709.031,60.393811,11.740126815312252,540.731,65.274903,0.4805795259431078
광주,2021,2021-09-01,-11.5,-19.5,1258.15,126.781827,9.923740884409245,14.7,-0.1,684.539,57.555573,11.89353114423863,573.611,69.226254,0.45397336796542614
광주,2021,2021-10-01,2.9,-5.2,1364.76,137.233349,9.944813049778448,9.2,-16.7,671.468,54.829515,12.246469807365614,693.292,82.403834,0.39953491916895506
광주,2021,2021-11-01,15.0,1.0,1456.536,142.171176,10.244945853159434,8.7,-3.4,704.587,58.275618,12.090596791268691,751.949,83.895558,0.40989755898199787
광주,2021,2021-12-01,31.1,6.0,1608.833,141.992677,11.330394172369889,14.9,9.6,714.692,78.414368,9.114299052949072,894.141,63.578309,0.5522423385256692
광주,2022,2022-01-01,12.2,1.3,1403.046,135.056055,10.388619747555932,13.9,29.1,638.391,85.39893,7.475398110959938,764.655,49.657125,0.632322112473965
광주,2022,2022-02-01,-4.9,-14.5,1236.071,114.93318,10.754692422153463,23.6,8.3,716.193,49.797566,14.382088473962764,519.878,65.135614,0.43327406411273056
광주,2022,2022-03-01,4.4,-13.4,1543.62,138.006779,11.185102726004496,5.1,-21.5,774.66,57.568034,13.456426182627672,768.96,80.438745,0.4171391754603591
광주,2022,2022-04-01,5.0,-13.4,1583.02,140.362323,11.278097755620644,26.2,18.2,850.623,75.91193,11.205392880934525,732.397,64.450393,0.5408283959506712
광주,2022,2022-05-01,23.9,4.6,1617.395,140.400549,11.519862361791763,21.6,-4.0,830.299,71.882976,11.550704300278275,787.096,68.517573,0.5119850065543547
광주,2022,2022-06-01,8.7,-16.6,1499.699,125.315512,11.967385170959522,22.6,-24.5,805.471,70.578726,11.412376584978311,694.228,54.736786,0.5632082163938332
광주,2022,2022-07-01,20.4,-8.0,1738.277,136.500966,12.734539915270636,33.4,3.5,900.539,81.54059,11.044057934827306,837.738,54.960376,0.5973627322168548
광주,2022,2022-08-01,24.3,-15.3,1554.07,106.487456,14.593925504239673,38.7,-6.6,983.088,56.397739,17.43133709668751,570.982,50.089717,0.5296186153606675
광주,2022,2022-09-01,12.2,-13.1,1411.22,110.228794,12.802643926232196,43.0,-8.5,979.102,52.662224,18.592112630868,432.118,57.56657,0.4777537890870874
광주,2022,2022-10-01,6.4,-18.0,1452.009,112.510165,12.905580575763976,12.3,-21.3,754.22,43.151588,17.478383414302158,697.789,69.358577,0.383535016591612
광주,2022,2022-11-01,6.2,-22.4,1546.165,110.379344,14.007738621820401,-0.5,-14.0,700.874,50.102674,13.988754372670808,845.291,60.27667,0.4539134967136605
광주,2022,2022-12-01,-15.4,-23.5,1361.461,108.584749,12.538234075579068,9.3,-30.0,780.93,54.854495,14.236390290349041,580.531,53.730254,0.5051767905270012
광주,2023,2023-01-01,1.9,-10.0,1430.333,121.529431,11.769437149755108,0.9,-46.2,644.411,45.968397,14.018565842093645,785.922,75.561034,0.37824909260045825
광주,2023,2023-02-01,11.0,13.8,1372.38,130.781401,10.493693977173406,-27.9,-29.8,516.588,34.981383,14.767512193557357,855.792,95.800018,0.2674798001284602
광주,2023,2023-03-01,5.2,1.0,1624.047,139.347924,11.65461926795551,7.1,-19.0,829.408,46.62606,17.788507113832907,794.639,92.721864,0.33460175553099736
광주,2023,2023-04-01,-9.7,-8.1,1429.261,129.01107,11.07859193788564,-38.0,-33.7,527.152,50.35974,10.467726799224936,902.109,78.65133,0.3903520837397907
광주,2023,2023-05-01,-3.9,-9.2,1554.139,127.497403,12.189573775083089,-16.6,-26.6,692.267,52.758452,13.121442607906692,861.872,74.738951,0.4138002089344518
광주,2023,2023-06-01,3.8,-1.3,1556.891,123.624704,12.59368839419021,-29.9,-5.6,564.835,66.595219,8.481614873884565,992.056,57.029485,0.5386886022392418
광주,2023,2023-07-01,-4.5,-10.2,1659.651,122.519394,13.546026843717494,-21.4,-40.0,708.084,48.916111,14.475476188203105,951.567,73.603283,0.39925198291463965
광주,2023,2023-08-01,0.4,3.8,1560.571,110.494642,14.123499309586432,-36.9,-21.1,620.441,44.494905,13.944090902093173,940.13,65.999737,0.4026883493590576
광주,2023,2023-09-01,5.8,4.5,1492.774,115.176767,12.960721496897026,-46.1,-10.8,527.643,46.972479,11.233024341764036,965.131,68.204288,0.4078294626901622
광주,2023,2023-10-01,-8.4,-1.7,1329.67,110.552849,12.0274602782964,-28.9,6.6,536.318,46.006309,11.657488106685541,793.352,64.54654,0.4161476562218672
광주,2023,2023-11-01,-9.8,8.0,1394.661,119.251986,11.695075669431619,-30.8,-6.3,484.836,46.922272,10.33274774077436,909.825,72.329714,0.39347161899676875
광주,2023,2023-12-01,-3.7,7.4,1311.581,116.635841,11.24509403588902,-39.6,-7.8,471.956,50.568892,9.332931399802076,839.625,66.066949,0.43356220151917113
광주,2024,2024-01-01,4.0,12.6,1487.959,136.829796,10.874524727055794,-17.9,29.3,529.017,59.421006,8.902861725363586,958.942,77.40879,0.43426949200450465
광주,2024,2024-02-01,-2.7,-5.8,1335.729,123.215496,10.840592647535177,-2.6,41.5,503.324,49.493915,10.169411734755677,832.405,73.721581,0.40168579932511084
광주,2024,2024-03-01,-10.5,-17.0,1453.526,115.714712,12.561289527298827,-25.6,22.0,617.409,56.90595,10.849638746036224,836.117,58.808762,0.4917780031289366
광주,2024,2024-04-01,-2.2,-9.8,1397.628,116.385786,12.008579810596459,2.0,43.4,537.922,72.206938,7.449727337835597,859.706,44.178848,0.6204102793102244
