"지역","기간","부코드","부명약칭","부명_공식","류코드","류명약칭","류명_공식","수출건수","수출금액","수출비중","수입건수","수입금액","수입비중","무역수지","원자료없음"
"광주광역시","2004","10","펄프 및 종이 제품","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)], 종이ㆍ판지와 이들의 제품","48","지와_지제품","종이와판지제지용펄프ㆍ종이ㆍ판지의제품",98,351,0.01,263,2801,0.09,-2450,0
"광주광역시","2004","10","펄프 및 종이 제품","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)], 종이ㆍ판지와 이들의 제품","49","인쇄서적_신문_회화","인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면",28,258,0,225,166,0.01,92,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","50","견","견",0,0,0,2,4,0,-4,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","51","모","양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물",1,15,0,4,60,0,-45,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","52","면","면",2780,32942,0.62,531,80784,2.66,-47842,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","53","기타_식물성방직용_섬유","그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물",0,0,0,9,130,0,-130,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","54","인조필라멘트","인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것",41,790,0.01,41,413,0.01,377,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","55","인조스테이플섬유","인조스테이플섬유",200,2118,0.04,63,3101,0.1,-984,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","56","워딩_펄프_부직포","워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품",9,29,0,29,703,0.02,-675,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","57","양탄자류","양탄자류와그밖의방직용섬유로만든바닥깔개",1,1,0,13,90,0,-89,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","58","특수_직물","특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천",26,96,0,61,112,0,-16,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","59","침투_도포직물","침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품",20,231,0,66,3048,0.1,-2816,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","60","편물","메리야스편물과뜨개질편물",5,55,0,0,0,0,55,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","61","편물제_의류","의류와그부속품(메리야스편물이나뜨개질편물로한정한다)",28,767,0.01,80,364,0.01,404,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","62","비편물제의류","의류와그부속품(메리야스편물이나뜨개질편물은제외한다)",12,44,0,440,1199,0.04,-1155,0
"광주광역시","2004","11","섬유 및 섬유 제품","방직용 섬유와 방직용 섬유의 제품","63","기타_방직용섬유제품","제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마",141,983,0.02,130,193,0.01,791,0
"광주광역시","2004","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","64","신발류","신발류ㆍ각반과이와유사한것이들의부분품",0,0,0,331,2029,0.07,-2029,0
"광주광역시","2004","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","65","모자류","모자류와그부분품",1,0,0,22,3,0,-2,0
"광주광역시","2004","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","66","산류_지팡이","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품",0,0,0,14,103,0,-103,0
"광주광역시","2004","12","신발, 모자, 우산 등","신발류ㆍ모자류ㆍ산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품, 조제 깃털과 그 제품, 조화, 사람 머리카락으로 된 제품","67","조제_우모_조화_인모제품","조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품",4,9,0,5,5,0,4,0
"광주광역시","2004","13","석재, 유리 및 도자기","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품, 도자제품, 유리와 유리제품","68","석_시멘트제품","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품",59,431,0.01,1090,7420,0.24,-6988,0
"광주광역시","2004","13","석재, 유리 및 도자기","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품, 도자제품, 유리와 유리제품","69","도자_제품","도자제품",110,1191,0.02,190,1781,0.06,-590,0
"광주광역시","2004","13","석재, 유리 및 도자기","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품, 도자제품, 유리와 유리제품","70","유리와유리제품","유리와유리제품",7,45,0,330,3395,0.11,-3350,0
"광주광역시","2004","14","귀금속 및 보석류","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화","71","진주_귀석귀금속","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화",86,1433,0.03,188,10627,0.35,-9194,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","72","철강","철강",587,23684,0.45,387,26868,0.88,-3183,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","73","철강제품","철강의제품",1025,20957,0.4,957,8122,0.27,12835,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","74","동","구리와그제품",131,2428,0.05,291,3562,0.12,-1135,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","75","니켈","니켈과그제품",2,3,0,29,136,0,-133,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","76","알루미늄","알루미늄과그제품",223,6445,0.12,315,2428,0.08,4018,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","78","연","납과그제품",0,0,0,121,18615,0.61,-18615,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","79","아연","아연과그제품",0,0,0,38,3557,0.12,-3557,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","80","주석","주석과그제품",21,67,0,64,3743,0.12,-3676,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","81","기타_비금속","그밖의비금속(卑金屬)서멧(cermet)이들의제품",16,106,0,75,277,0.01,-171,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","82","비금속제의공구","비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품",320,14906,0.28,220,2246,0.07,12660,0
"광주광역시","2004","15","비금속 및 그 제품","비금속(卑金屬)과 그 제품","83","비금속제의각종_제품","비금속(卑金屬)으로만든각종제품",73,466,0.01,68,686,0.02,-220,0
"광주광역시","2004","16","기계 및 전기기기","기계류ㆍ전기기기와 이들의 부분품, 녹음기ㆍ음성재생기ㆍ텔레비전의 영상과 음향의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","84","기계류","원자로ㆍ보일러ㆍ기계류와이들의부분품",22562,821362,15.53,4162,129802,4.27,691560,0
"광주광역시","2004","16","기계 및 전기기기","기계류ㆍ전기기기와 이들의 부분품, 녹음기ㆍ음성재생기ㆍ텔레비전의 영상과 음향의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품","85","전기기기","전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품",48855,2597716,49.13,47568,2453931,80.79,143785,0
"광주광역시","2004","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","86","철도차량","철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기",14,21,0,0,0,0,21,0
"광주광역시","2004","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","87","자동차","철도용이나궤도용외의차량과그부분품ㆍ부속품",3350,871186,16.48,951,56886,1.87,814300,0
"광주광역시","2004","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","88","항공기","항공기와우주선이들의부분품",27,84,0,2,3,0,81,0
"광주광역시","2004","17","수송기기","차량ㆍ항공기ㆍ선박과 수송기기 관련품","89","선박","선박과수상구조물",1,1473,0.03,0,0,0,1473,0
"광주광역시","2004","18","광학, 정밀, 의료기기","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 시계, 악기, 이들의 부분품과 부속품","90","광학_정밀의료기기","광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품",553,6703,0.13,2246,63221,2.08,-56518,0
"광주광역시","2004","18","광학, 정밀, 의료기기","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 시계, 악기, 이들의 부분품과 부속품","91","시계","시계와그부분품",0,0,0,77,95,0,-95,0
"광주광역시","2004","18","광학, 정밀, 의료기기","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 시계, 악기, 이들의 부분품과 부속품","92","악기","악기와그부분품과부속품",61,308,0.01,51,78,0,230,0
"광주광역시","2004","19","무기 및 탄약","무기ㆍ총포탄과 이들의 부분품과 부속품","93","무기","무기ㆍ총포탄과이들의부분품과부속품",0,0,0,0,0,0,0,1
"광주광역시","2004","20","잡품(가구, 장난감 등)","잡품","94","가구_침구조립식건축","가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물",41,499,0.01,414,2464,0.08,-1965,0
"광주광역시","2004","20","잡품(가구, 장난감 등)","잡품","95","완구_운동용구","완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품",26,498,0.01,383,411,0.01,87,0
"광주광역시","2004","20","잡품(가구, 장난감 등)","잡품","96","잡품","잡품",44,64,0,113,511,0.02,-448,0
"광주광역시","2004","21","예술품, 수집품 및 골동품","예술품ㆍ수집품ㆍ골동품","97","예술품_수집과_골동품","예술품ㆍ수집품ㆍ골동품",2,4,0,17,11,0,-7,0
"광주광역시","2005","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","01","산_동물","살아있는동물",0,0,0,82,253,0.01,-253,0
"광주광역시","2005","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","02","육과식용설육","육과식용설육(屑肉)",14,129,0,10,134,0,-5,0
"광주광역시","2005","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","03","어류","어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물",112,1819,0.03,1129,14751,0.4,-12932,0
"광주광역시","2005","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","04","낙농품","낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품",7,68,0,200,17281,0.47,-17213,0
"광주광역시","2005","01","동물 및 동물성 생산품","살아 있는 동물과 동물성 생산품","05","기타_동물성생산품","다른류로분류되지않은동물성생산품",0,0,0,23,257,0.01,-257,0
"광주광역시","2005","02","식물성 생산품","식물성 생산품","06","산_수목및절화","살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎",25,146,0,60,905,0.02,-758,0
"광주광역시","2005","02","식물성 생산품","식물성 생산품","07","채소","식용의채소ㆍ뿌리ㆍ괴경(塊莖)",405,3714,0.05,157,1454,0.04,2260,0
"광주광역시","2005","02","식물성 생산품","식물성 생산품","08","과실_견과류","식용의과실과견과류감귤류ㆍ멜론의껍질",56,1005,0.01,4,68,0,936,0
"광주광역시","2005","02","식물성 생산품","식물성 생산품","09","커피_향신료","커피ㆍ차ㆍ마테(maté)ㆍ향신료",9,57,0,2,7,0,50,0
"광주광역시","2005","02","식물성 생산품","식물성 생산품","10","곡물","곡물",1,1,0,6,31,0,-30,0
"광주광역시","2005","02","식물성 생산품","식물성 생산품","11","제분공업생산품","제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten)",0,0,0,3,7,0,-7,0
"광주광역시","2005","02","식물성 생산품","식물성 생산품","12","채유용종자","채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물",30,611,0.01,115,1248,0.03,-637,0
"광주광역시","2005","02","식물성 생산품","식물성 생산품","13","식물성수액과_엑스","락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract)",1,1,0,12,387,0.01,-386,0
"광주광역시","2005","02","식물성 생산품","식물성 생산품","14","기타_식물성생산품","식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품",1,11,0,120,1800,0.05,-1789,0
"광주광역시","2005","03","동식물성 유지류","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및 이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스","15","동_식물성유지","동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스",9,107,0,27,198,0.01,-91,0
