행정구역별,산업별,산업코드,연도,지표,단위,값,지수
충 북,정보통신업,58~63,2021,매출액,백만원,1868803,100.0
충 북,금융 및 보험업,64~66,2021,매출액,백만원,10893447,100.0
충 북,부동산업,68,2021,매출액,백만원,3786655,100.0
충 북,"전문, 과학 및 기술 서비스업",70~73,2021,매출액,백만원,3187860,100.0
충 북,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2021,매출액,백만원,3234114,100.0
충 북,"공공행정, 국방 및 사회보장 행정",84,2021,매출액,백만원,8637778,100.0
충 북,교육 서비스업,85,2021,매출액,백만원,4124753,100.0
충 북,보건업 및 사회복지 서비스업,86~87,2021,매출액,백만원,5057178,100.0
충 북,"예술, 스포츠 및 여가관련 서비스업",90~91,2021,매출액,백만원,1279851,100.0
충 북,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2021,매출액,백만원,1662188,100.0
충 남,전체 산업,0,2021,매출액,백만원,396511931,100.0
충 남,"농업, 임업 및 어업",01~03,2021,매출액,백만원,2937320,100.0
충 남,광업,05~08,2021,매출액,백만원,379264,100.0
충 남,제조업,10~34,2021,매출액,백만원,249964398,100.0
충 남,"전기, 가스, 증기 및 공기조절 공급업",35,2021,매출액,백만원,15836511,100.0
충 남,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2021,매출액,백만원,2085428,100.0
충 남,건설업,41~42,2021,매출액,백만원,15134724,100.0
충 남,도매 및 소매업,45~47,2021,매출액,백만원,40048771,100.0
충 남,운수 및 창고업,49~52,2021,매출액,백만원,10933500,100.0
충 남,숙박 및 음식점업,55~56,2021,매출액,백만원,6836574,100.0
충 남,정보통신업,58~63,2021,매출액,백만원,1823262,100.0
충 남,금융 및 보험업,64~66,2021,매출액,백만원,13642726,100.0
충 남,부동산업,68,2021,매출액,백만원,3846662,100.0
충 남,"전문, 과학 및 기술 서비스업",70~73,2021,매출액,백만원,4068479,100.0
충 남,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2021,매출액,백만원,3507470,100.0
충 남,"공공행정, 국방 및 사회보장 행정",84,2021,매출액,백만원,9958006,100.0
충 남,교육 서비스업,85,2021,매출액,백만원,5596121,100.0
충 남,보건업 및 사회복지 서비스업,86~87,2021,매출액,백만원,6590728,100.0
충 남,"예술, 스포츠 및 여가관련 서비스업",90~91,2021,매출액,백만원,1231695,100.0
충 남,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2021,매출액,백만원,2090292,100.0
전 북,전체 산업,0,2021,매출액,백만원,172615293,100.0
전 북,"농업, 임업 및 어업",01~03,2021,매출액,백만원,2765183,100.0
전 북,광업,05~08,2021,매출액,백만원,255717,100.0
전 북,제조업,10~34,2021,매출액,백만원,56709620,100.0
전 북,"전기, 가스, 증기 및 공기조절 공급업",35,2021,매출액,백만원,6081369,100.0
전 북,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2021,매출액,백만원,1519828,100.0
전 북,건설업,41~42,2021,매출액,백만원,12890319,100.0
전 북,도매 및 소매업,45~47,2021,매출액,백만원,31320349,100.0
전 북,운수 및 창고업,49~52,2021,매출액,백만원,5049469,100.0
전 북,숙박 및 음식점업,55~56,2021,매출액,백만원,4704449,100.0
전 북,정보통신업,58~63,2021,매출액,백만원,1571266,100.0
전 북,금융 및 보험업,64~66,2021,매출액,백만원,14935197,100.0
전 북,부동산업,68,2021,매출액,백만원,2760223,100.0
전 북,"전문, 과학 및 기술 서비스업",70~73,2021,매출액,백만원,4050437,100.0
전 북,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2021,매출액,백만원,1740505,100.0
전 북,"공공행정, 국방 및 사회보장 행정",84,2021,매출액,백만원,11129548,100.0
전 북,교육 서비스업,85,2021,매출액,백만원,5686780,100.0
전 북,보건업 및 사회복지 서비스업,86~87,2021,매출액,백만원,6446382,100.0
전 북,"예술, 스포츠 및 여가관련 서비스업",90~91,2021,매출액,백만원,1105634,100.0
전 북,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2021,매출액,백만원,1893018,100.0
전 남,전체 산업,0,2021,매출액,백만원,275397236,100.0
전 남,"농업, 임업 및 어업",01~03,2021,매출액,백만원,3125680,100.0
전 남,광업,05~08,2021,매출액,백만원,356153,100.0
전 남,제조업,10~34,2021,매출액,백만원,140563761,100.0
전 남,"전기, 가스, 증기 및 공기조절 공급업",35,2021,매출액,백만원,13369091,100.0
전 남,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2021,매출액,백만원,1731581,100.0
전 남,건설업,41~42,2021,매출액,백만원,18270411,100.0
전 남,도매 및 소매업,45~47,2021,매출액,백만원,30695786,100.0
전 남,운수 및 창고업,49~52,2021,매출액,백만원,10148595,100.0
전 남,숙박 및 음식점업,55~56,2021,매출액,백만원,5074863,100.0
전 남,정보통신업,58~63,2021,매출액,백만원,2720685,100.0
전 남,금융 및 보험업,64~66,2021,매출액,백만원,13600304,100.0
전 남,부동산업,68,2021,매출액,백만원,2896022,100.0
전 남,"전문, 과학 및 기술 서비스업",70~73,2021,매출액,백만원,3433632,100.0
전 남,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2021,매출액,백만원,2573953,100.0
전 남,"공공행정, 국방 및 사회보장 행정",84,2021,매출액,백만원,13264221,100.0
전 남,교육 서비스업,85,2021,매출액,백만원,3780989,100.0
전 남,보건업 및 사회복지 서비스업,86~87,2021,매출액,백만원,6633384,100.0
전 남,"예술, 스포츠 및 여가관련 서비스업",90~91,2021,매출액,백만원,1317177,100.0
전 남,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2021,매출액,백만원,1840948,100.0
경 북,전체 산업,0,2021,매출액,백만원,346626548,100.0
경 북,"농업, 임업 및 어업",01~03,2021,매출액,백만원,2003265,100.0
경 북,광업,05~08,2021,매출액,백만원,364865,100.0
경 북,제조업,10~34,2021,매출액,백만원,186739870,100.0
경 북,"전기, 가스, 증기 및 공기조절 공급업",35,2021,매출액,백만원,11894107,100.0
경 북,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2021,매출액,백만원,3643541,100.0
경 북,건설업,41~42,2021,매출액,백만원,16216402,100.0
경 북,도매 및 소매업,45~47,2021,매출액,백만원,44586514,100.0
경 북,운수 및 창고업,49~52,2021,매출액,백만원,11711314,100.0
경 북,숙박 및 음식점업,55~56,2021,매출액,백만원,7489884,100.0
경 북,정보통신업,58~63,2021,매출액,백만원,2108296,100.0
경 북,금융 및 보험업,64~66,2021,매출액,백만원,16510347,100.0
경 북,부동산업,68,2021,매출액,백만원,3001905,100.0
경 북,"전문, 과학 및 기술 서비스업",70~73,2021,매출액,백만원,6228339,100.0
경 북,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2021,매출액,백만원,3085382,100.0
경 북,"공공행정, 국방 및 사회보장 행정",84,2021,매출액,백만원,13273237,100.0
경 북,교육 서비스업,85,2021,매출액,백만원,6417721,100.0
경 북,보건업 및 사회복지 서비스업,86~87,2021,매출액,백만원,7342057,100.0
경 북,"예술, 스포츠 및 여가관련 서비스업",90~91,2021,매출액,백만원,1764025,100.0
경 북,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2021,매출액,백만원,2245477,100.0
경 남,전체 산업,0,2021,매출액,백만원,364264966,100.0
경 남,"농업, 임업 및 어업",01~03,2021,매출액,백만원,1490828,100.0
경 남,광업,05~08,2021,매출액,백만원,214977,100.0
경 남,제조업,10~34,2021,매출액,백만원,165726088,100.0
경 남,"전기, 가스, 증기 및 공기조절 공급업",35,2021,매출액,백만원,11506366,100.0
경 남,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2021,매출액,백만원,2889364,100.0
경 남,건설업,41~42,2021,매출액,백만원,18498996,100.0
경 남,도매 및 소매업,45~47,2021,매출액,백만원,59247596,100.0
경 남,운수 및 창고업,49~52,2021,매출액,백만원,13720000,100.0
경 남,숙박 및 음식점업,55~56,2021,매출액,백만원,9072804,100.0
경 남,정보통신업,58~63,2021,매출액,백만원,2902797,100.0
경 남,금융 및 보험업,64~66,2021,매출액,백만원,22946223,100.0
경 남,부동산업,68,2021,매출액,백만원,12040724,100.0
경 남,"전문, 과학 및 기술 서비스업",70~73,2021,매출액,백만원,5014939,100.0
경 남,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2021,매출액,백만원,3728666,100.0
경 남,"공공행정, 국방 및 사회보장 행정",84,2021,매출액,백만원,12955262,100.0
경 남,교육 서비스업,85,2021,매출액,백만원,6946802,100.0
경 남,보건업 및 사회복지 서비스업,86~87,2021,매출액,백만원,10378296,100.0
경 남,"예술, 스포츠 및 여가관련 서비스업",90~91,2021,매출액,백만원,1795167,100.0
경 남,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2021,매출액,백만원,3189071,100.0
제 주,전체 산업,0,2021,매출액,백만원,56732642,100.0
제 주,"농업, 임업 및 어업",01~03,2021,매출액,백만원,835527,100.0
제 주,광업,05~08,2021,매출액,백만원,46808,100.0
제 주,제조업,10~34,2021,매출액,백만원,3157682,100.0
제 주,"전기, 가스, 증기 및 공기조절 공급업",35,2021,매출액,백만원,2714894,100.0
제 주,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2021,매출액,백만원,314425,100.0
제 주,건설업,41~42,2021,매출액,백만원,5018183,100.0
제 주,도매 및 소매업,45~47,2021,매출액,백만원,14128916,100.0
제 주,운수 및 창고업,49~52,2021,매출액,백만원,1936139,100.0
제 주,숙박 및 음식점업,55~56,2021,매출액,백만원,4264733,100.0
제 주,정보통신업,58~63,2021,매출액,백만원,1468187,100.0
제 주,금융 및 보험업,64~66,2021,매출액,백만원,7001862,100.0
제 주,부동산업,68,2021,매출액,백만원,2164277,100.0
제 주,"전문, 과학 및 기술 서비스업",70~73,2021,매출액,백만원,1090087,100.0
제 주,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2021,매출액,백만원,1729118,100.0
제 주,"공공행정, 국방 및 사회보장 행정",84,2021,매출액,백만원,4770479,100.0
제 주,교육 서비스업,85,2021,매출액,백만원,1679922,100.0
제 주,보건업 및 사회복지 서비스업,86~87,2021,매출액,백만원,2133228,100.0
제 주,"예술, 스포츠 및 여가관련 서비스업",90~91,2021,매출액,백만원,1235778,100.0
제 주,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2021,매출액,백만원,1042397,100.0
전 국,전체 산업,0,2022,사업체수,개,6139899,100.99
전 국,"농업, 임업 및 어업",01~03,2022,사업체수,개,13102,102.56
전 국,광업,05~08,2022,사업체수,개,1936,92.02
전 국,제조업,10~34,2022,사업체수,개,586532,101.29
전 국,"전기, 가스, 증기 및 공기조절 공급업",35,2022,사업체수,개,91286,103.13
전 국,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2022,사업체수,개,13756,103.46
전 국,건설업,41~42,2022,사업체수,개,494228,101.89
전 국,도매 및 소매업,45~47,2022,사업체수,개,1519506,98.91
전 국,운수 및 창고업,49~52,2022,사업체수,개,644407,104.53
전 국,숙박 및 음식점업,55~56,2022,사업체수,개,858593,99.49
전 국,정보통신업,58~63,2022,사업체수,개,127974,105.99
전 국,금융 및 보험업,64~66,2022,사업체수,개,64560,100.82
전 국,부동산업,68,2022,사업체수,개,290074,101.44
전 국,"전문, 과학 및 기술 서비스업",70~73,2022,사업체수,개,226569,101.4
전 국,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2022,사업체수,개,138183,97.02
전 국,"공공행정, 국방 및 사회보장 행정",84,2022,사업체수,개,13132,100.61
전 국,교육 서비스업,85,2022,사업체수,개,256060,102.74
전 국,보건업 및 사회복지 서비스업,86~87,2022,사업체수,개,167062,102.94
전 국,"예술, 스포츠 및 여가관련 서비스업",90~91,2022,사업체수,개,144915,101.08
전 국,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2022,사업체수,개,488024,101.97
서 울,전체 산업,0,2022,사업체수,개,1180025,99.32
서 울,"농업, 임업 및 어업",01~03,2022,사업체수,개,141,91.56
서 울,광업,05~08,2022,사업체수,개,26,104.0
서 울,제조업,10~34,2022,사업체수,개,75641,98.4
서 울,"전기, 가스, 증기 및 공기조절 공급업",35,2022,사업체수,개,653,95.61
서 울,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2022,사업체수,개,764,106.11
서 울,건설업,41~42,2022,사업체수,개,66868,99.24
서 울,도매 및 소매업,45~47,2022,사업체수,개,324613,96.66
서 울,운수 및 창고업,49~52,2022,사업체수,개,118073,107.01
서 울,숙박 및 음식점업,55~56,2022,사업체수,개,139173,98.23
서 울,정보통신업,58~63,2022,사업체수,개,59783,103.76
서 울,금융 및 보험업,64~66,2022,사업체수,개,24627,105.87
서 울,부동산업,68,2022,사업체수,개,72058,98.73
서 울,"전문, 과학 및 기술 서비스업",70~73,2022,사업체수,개,81166,98.5
서 울,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2022,사업체수,개,29595,94.07
서 울,"공공행정, 국방 및 사회보장 행정",84,2022,사업체수,개,1365,99.71
서 울,교육 서비스업,85,2022,사업체수,개,47002,100.31
서 울,보건업 및 사회복지 서비스업,86~87,2022,사업체수,개,32319,101.42
서 울,"예술, 스포츠 및 여가관련 서비스업",90~91,2022,사업체수,개,28242,98.33
서 울,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2022,사업체수,개,77916,100.04
부 산,전체 산업,0,2022,사업체수,개,400565,99.83
부 산,"농업, 임업 및 어업",01~03,2022,사업체수,개,152,92.68
부 산,광업,05~08,2022,사업체수,개,16,80.0
부 산,제조업,10~34,2022,사업체수,개,38067,99.9
부 산,"전기, 가스, 증기 및 공기조절 공급업",35,2022,사업체수,개,301,100.67
부 산,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2022,사업체수,개,681,107.08
부 산,건설업,41~42,2022,사업체수,개,26465,101.0
부 산,도매 및 소매업,45~47,2022,사업체수,개,108084,98.16
부 산,운수 및 창고업,49~52,2022,사업체수,개,49937,100.35
부 산,숙박 및 음식점업,55~56,2022,사업체수,개,56687,99.13
부 산,정보통신업,58~63,2022,사업체수,개,4376,106.45
부 산,금융 및 보험업,64~66,2022,사업체수,개,3812,95.75
부 산,부동산업,68,2022,사업체수,개,21414,102.11
부 산,"전문, 과학 및 기술 서비스업",70~73,2022,사업체수,개,12707,100.58
부 산,"사업시설 관리, 사업 지원 및 임대 서비스업",74~76,2022,사업체수,개,9083,97.64
부 산,"공공행정, 국방 및 사회보장 행정",84,2022,사업체수,개,728,100.69
부 산,교육 서비스업,85,2022,사업체수,개,16472,102.7
부 산,보건업 및 사회복지 서비스업,86~87,2022,사업체수,개,10719,104.15
부 산,"예술, 스포츠 및 여가관련 서비스업",90~91,2022,사업체수,개,8177,99.87
부 산,"협회 및 단체, 수리 및 기타 개인 서비스업",94~96,2022,사업체수,개,32687,100.5
대 구,전체 산업,0,2022,사업체수,개,279223,99.79
대 구,"농업, 임업 및 어업",01~03,2022,사업체수,개,58,100.0
대 구,광업,05~08,2022,사업체수,개,9,100.0
대 구,제조업,10~34,2022,사업체수,개,32445,99.25
대 구,"전기, 가스, 증기 및 공기조절 공급업",35,2022,사업체수,개,705,108.29
대 구,"수도, 하수 및 폐기물 처리, 원료 재생업",36~39,2022,사업체수,개,484,103.64
