지역,기간,HS코드,품목명,수출건수,수출금액,수입건수,수입금액,무역수지
대전광역시,2025,36,화약류화공품성냥발화성합금특정가연성조제품,0.0,0.0,25.0,83.0,-83.0
대전광역시,2025,26,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),0.0,0.0,40.0,2034.0,-2034.0
부산광역시,2000,01,살아있는동물,2.0,15.0,78.0,158.0,-143.0
부산광역시,2000,02,육과식용설육(屑肉),50.0,1864.0,791.0,20511.0,-18648.0
부산광역시,2000,03,어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물,19168.0,393439.0,17568.0,479667.0,-86228.0
부산광역시,2000,04,낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품,36.0,650.0,63.0,1723.0,-1074.0
부산광역시,2000,05,다른류로분류되지않은동물성생산품,130.0,1934.0,325.0,8230.0,-6296.0
부산광역시,2000,06,살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎,443.0,2332.0,97.0,815.0,1517.0
부산광역시,2000,07,식용의채소ㆍ뿌리ㆍ괴경(塊莖),2091.0,12815.0,1050.0,16680.0,-3865.0
부산광역시,2000,08,식용의과실과견과류감귤류ㆍ멜론의껍질,485.0,5655.0,1127.0,16210.0,-10555.0
부산광역시,2000,09,커피ㆍ차ㆍ마테(maté)ㆍ향신료,27.0,320.0,203.0,1335.0,-1015.0
부산광역시,2000,10,곡물,1.0,3.0,659.0,136964.0,-136960.0
부산광역시,2000,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),192.0,4496.0,55.0,997.0,3499.0
부산광역시,2000,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,457.0,8167.0,885.0,14019.0,-5852.0
부산광역시,2000,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),20.0,87.0,58.0,546.0,-459.0
부산광역시,2000,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,5.0,41.0,90.0,821.0,-780.0
부산광역시,2000,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,97.0,1750.0,277.0,18836.0,-17086.0
부산광역시,2000,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,1698.0,54483.0,472.0,14708.0,39775.0
부산광역시,2000,17,당류(糖類)와설탕과자,80.0,1516.0,252.0,3310.0,-1794.0
부산광역시,2000,18,코코아와그조제품,7.0,81.0,100.0,1389.0,-1308.0
부산광역시,2000,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,1210.0,24073.0,756.0,8091.0,15982.0
부산광역시,2000,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,316.0,2901.0,490.0,4953.0,-2052.0
부산광역시,2000,21,각종조제식료품,807.0,9884.0,749.0,17547.0,-7663.0
부산광역시,2000,22,음료ㆍ주류ㆍ식초,114.0,766.0,428.0,7175.0,-6410.0
부산광역시,2000,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,199.0,5476.0,424.0,14539.0,-9063.0
부산광역시,2000,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,811.0,1594.0,6.0,2.0,1592.0
부산광역시,2000,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,242.0,1474.0,1681.0,21941.0,-20467.0
부산광역시,2000,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,1025.0,77927.0,1620.0,109231.0,-31304.0
부산광역시,2000,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,1783.0,7751.0,2698.0,305635.0,-297884.0
부산광역시,2000,29,유기화학품,3375.0,116575.0,3630.0,120355.0,-3779.0
부산광역시,2000,30,의료용품,97.0,1507.0,98.0,657.0,850.0
부산광역시,2000,31,비료,6.0,58.0,136.0,1355.0,-1297.0
부산광역시,2000,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,4362.0,52356.0,5575.0,78919.0,-26563.0
부산광역시,2000,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,150.0,2375.0,529.0,4043.0,-1669.0
부산광역시,2000,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,975.0,5316.0,1401.0,12626.0,-7310.0
부산광역시,2000,35,단백질계물질변성전분글루(glue)효소,7505.0,56473.0,286.0,2651.0,53821.0
부산광역시,2000,37,사진용이나영화용재료,80.0,1524.0,182.0,2337.0,-813.0
부산광역시,2000,38,각종화학공업생산품,4219.0,32468.0,3163.0,62467.0,-29999.0
부산광역시,2000,39,플라스틱과그제품,16551.0,130446.0,6784.0,95945.0,34501.0
부산광역시,2000,40,고무와그제품,11019.0,142792.0,3603.0,56520.0,86272.0
부산광역시,2000,41,원피(모피는제외한다)와가죽,11806.0,181135.0,1279.0,45235.0,135900.0
부산광역시,2000,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,1499.0,22416.0,862.0,4113.0,18303.0
부산광역시,2000,43,모피ㆍ인조모피와이들의제품,3.0,17.0,45.0,412.0,-395.0
부산광역시,2000,44,목재와그제품목탄,579.0,6673.0,5627.0,241580.0,-234906.0
부산광역시,2000,45,코르크(cork)와그제품,1.0,4.0,22.0,250.0,-246.0
부산광역시,2000,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),39.0,375.0,695.0,4688.0,-4313.0
부산광역시,2000,47,목재나그밖의섬유질셀룰로오스재료의펄프회수한종이ㆍ판지[웨이스트(waste)와스크랩(scrap)],5.0,7.0,149.0,5205.0,-5198.0
부산광역시,2000,48,종이와판지제지용펄프ㆍ종이ㆍ판지의제품,8129.0,45345.0,2498.0,15295.0,30050.0
부산광역시,2000,49,인쇄서적ㆍ신문ㆍ회화ㆍ그밖의인쇄물수제(手製)문서ㆍ타자문서ㆍ도면,371.0,6685.0,1864.0,20309.0,-13624.0
부산광역시,2000,50,견,64.0,248.0,100.0,1260.0,-1012.0
부산광역시,2000,51,양모ㆍ동물의부드러운털이나거친털ㆍ말의털로만든실과직물,1022.0,24806.0,2007.0,79746.0,-54940.0
부산광역시,2000,52,면,2362.0,23982.0,1421.0,40789.0,-16807.0
부산광역시,2000,53,그밖의식물성방직용섬유종이실(paperyarn)과종이실로만든직물,32.0,120.0,155.0,2130.0,-2010.0
부산광역시,2000,54,인조필라멘트인조방직용섬유재료의스트립(strip)과이와유사한것,6634.0,32908.0,980.0,24405.0,8503.0
부산광역시,2000,55,인조스테이플섬유,1918.0,11988.0,1477.0,29622.0,-17634.0
부산광역시,2000,56,워딩(wadding)ㆍ펠트(felt)ㆍ부직포특수사끈ㆍ배의밧줄(cordage)ㆍ로프ㆍ케이블과이들의제품,18867.0,138404.0,1374.0,13199.0,125205.0
부산광역시,2000,57,양탄자류와그밖의방직용섬유로만든바닥깔개,10.0,128.0,111.0,671.0,-543.0
부산광역시,2000,58,특수직물터프트(tuft)한직물레이스태피스트리(tapestry)트리밍(trimming)자수천,5824.0,18622.0,548.0,2874.0,15748.0
부산광역시,2000,59,침투ㆍ도포ㆍ피복하거나적층한방직용섬유의직물공업용인방직용섬유제품,13688.0,85666.0,1035.0,8864.0,76802.0
부산광역시,2000,60,메리야스편물과뜨개질편물,25988.0,174109.0,612.0,8202.0,165908.0
부산광역시,2000,61,의류와그부속품(메리야스편물이나뜨개질편물로한정한다),3220.0,64277.0,613.0,5307.0,58970.0
부산광역시,2000,62,의류와그부속품(메리야스편물이나뜨개질편물은제외한다),2322.0,56191.0,2111.0,14185.0,42006.0
부산광역시,2000,63,제품으로된방직용섬유의그밖의물품세트사용하던의류ㆍ방직용섬유제품넝마,4123.0,56265.0,705.0,4571.0,51694.0
부산광역시,2000,64,신발류ㆍ각반과이와유사한것이들의부분품,31850.0,483381.0,6795.0,89348.0,394033.0
부산광역시,2000,65,모자류와그부분품,535.0,7579.0,239.0,378.0,7200.0
부산광역시,2000,66,산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용채찍과이들의부분품,1.0,0.0,33.0,183.0,-182.0
부산광역시,2000,67,조제깃털ㆍ솜털과그제품조화사람머리카락으로된제품,48.0,475.0,211.0,3190.0,-2716.0
부산광역시,2000,68,돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나이와유사한재료의제품,332.0,3016.0,2086.0,16140.0,-13124.0
부산광역시,2000,69,도자제품,235.0,2073.0,1238.0,12551.0,-10478.0
부산광역시,2000,70,유리와유리제품,874.0,17484.0,1304.0,19229.0,-1745.0
부산광역시,2000,71,천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을입힌금속과이들의제품모조신변장식용품주화,377.0,4010.0,329.0,5787.0,-1777.0
부산광역시,2000,72,철강,7403.0,158185.0,4384.0,433372.0,-275187.0
부산광역시,2000,73,철강의제품,19111.0,358877.0,7224.0,104970.0,253907.0
부산광역시,2000,74,구리와그제품,659.0,5170.0,942.0,17106.0,-11936.0
부산광역시,2000,75,니켈과그제품,48.0,1408.0,300.0,5582.0,-4174.0
부산광역시,2000,76,알루미늄과그제품,941.0,17674.0,2926.0,61501.0,-43827.0
부산광역시,2000,78,납과그제품,15.0,110.0,20.0,272.0,-162.0
부산광역시,2000,79,아연과그제품,54.0,460.0,66.0,7296.0,-6836.0
부산광역시,2000,80,주석과그제품,4.0,30.0,34.0,1015.0,-984.0
부산광역시,2000,81,그밖의비금속(卑金屬)서멧(cermet)이들의제품,17.0,216.0,344.0,5594.0,-5378.0
부산광역시,2000,82,비금속(卑金屬)으로만든공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크이들의부분품,6291.0,54486.0,2244.0,18336.0,36150.0
부산광역시,2000,83,비금속(卑金屬)으로만든각종제품,8382.0,58102.0,761.0,4952.0,53150.0
부산광역시,2000,84,원자로ㆍ보일러ㆍ기계류와이들의부분품,28273.0,429444.0,24076.0,440919.0,-11475.0
부산광역시,2000,85,전기기기와그부분품녹음기ㆍ음성재생기ㆍ텔레비전의영상과음성의기록기ㆍ재생기와이들의부분품ㆍ부속품,15218.0,222169.0,16487.0,194369.0,27799.0
부산광역시,2000,86,철도용이나궤도용기관차ㆍ차량과이들의부분품철도용이나궤도용장비품과그부분품기계식(전기기계식을포함한다)각종교통신호용기기,150.0,1049.0,490.0,13723.0,-12674.0
부산광역시,2000,87,철도용이나궤도용외의차량과그부분품ㆍ부속품,4409.0,73750.0,2560.0,90346.0,-16595.0
부산광역시,2000,88,항공기와우주선이들의부분품,1174.0,98515.0,192.0,4802.0,93713.0
부산광역시,2000,90,광학기기ㆍ사진용기기ㆍ영화용기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용기기이들의부분품과부속품,1899.0,26668.0,6527.0,101448.0,-74780.0
부산광역시,2000,91,시계와그부분품,87.0,1112.0,258.0,904.0,208.0
부산광역시,2000,92,악기와그부분품과부속품,216.0,3545.0,191.0,2791.0,754.0
부산광역시,2000,93,무기ㆍ총포탄과이들의부분품과부속품,6.0,135.0,43.0,320.0,-185.0
부산광역시,2000,94,가구침구ㆍ매트리스ㆍ매트리스서포트(mattresssupport)ㆍ쿠션과이와유사한물품다른류로분류되지않은조명기구조명용사인ㆍ조명용네임플레이트(name-plate)와이와유사한물품조립식건축물,707.0,9527.0,1380.0,12750.0,-3223.0
부산광역시,2000,95,완구ㆍ게임용구ㆍ운동용구와이들의부분품과부속품,8582.0,122855.0,3181.0,23048.0,99807.0
부산광역시,2000,96,잡품,2838.0,29922.0,1312.0,9303.0,20619.0
부산광역시,2000,97,예술품ㆍ수집품ㆍ골동품,3.0,2.0,22.0,146.0,-144.0
부산광역시,2000,99,일시적입법;설치된간이수정에따른입법을트레이드한다;추가적수입제한농업인것의제22부에따른확립된것조정행위수정된것처럼,0.0,0.0,4231.0,887.0,-887.0
부산광역시,2000,89,선박과수상구조물,150.0,530038.0,303.0,42025.0,488013.0
부산광역시,2000,36,화약류화공품성냥발화성합금특정가연성조제품,3.0,70.0,15.0,243.0,-172.0
부산광역시,2000,26,광(鑛)ㆍ슬래그(slag)ㆍ회(灰),2.0,159.0,132.0,3765.0,-3606.0
부산광역시,2001,01,살아있는동물,2.0,6.0,152.0,204.0,-198.0
부산광역시,2001,02,육과식용설육(屑肉),39.0,7496.0,1001.0,27897.0,-20401.0
부산광역시,2001,03,어류ㆍ갑각류ㆍ연체동물과그밖의수생(水生)무척추동물,16901.0,349942.0,22311.0,618387.0,-268445.0
부산광역시,2001,04,낙농품새의알천연꿀다른류로분류되지않은식용인동물성생산품,51.0,525.0,66.0,2788.0,-2262.0
부산광역시,2001,05,다른류로분류되지않은동물성생산품,94.0,920.0,309.0,6736.0,-5816.0
부산광역시,2001,06,살아있는수목과그밖의식물인경(鱗莖)ㆍ뿌리와이와유사한물품절화(切花)와장식용잎,306.0,1257.0,86.0,890.0,368.0
부산광역시,2001,07,식용의채소ㆍ뿌리ㆍ괴경(塊莖),2487.0,14897.0,1231.0,18587.0,-3690.0
부산광역시,2001,08,식용의과실과견과류감귤류ㆍ멜론의껍질,432.0,4933.0,760.0,15037.0,-10104.0
부산광역시,2001,09,커피ㆍ차ㆍ마테(maté)ㆍ향신료,33.0,405.0,289.0,1581.0,-1176.0
부산광역시,2001,10,곡물,5.0,48.0,736.0,149705.0,-149658.0
부산광역시,2001,11,제분공업의생산품과맥아전분이눌린(inulin)밀의글루텐(gluten),121.0,2434.0,57.0,1058.0,1375.0
부산광역시,2001,12,채유(採油)에적합한종자와과실각종종자와과실공업용ㆍ의약용식물짚과사료용식물,435.0,7356.0,876.0,11733.0,-4377.0
부산광역시,2001,13,락(lac)검ㆍ수지ㆍ그밖의식물성수액과추출물(extract),18.0,164.0,44.0,208.0,-43.0
부산광역시,2001,14,식물성편조물(編組物)용재료와다른류로분류되지않은식물성생산품,6.0,13.0,63.0,472.0,-459.0
부산광역시,2001,15,동물성ㆍ식물성ㆍ미생물성지방과기름및이들의분해생산물조제한식용지방과동물성ㆍ식물성왁스,84.0,1209.0,303.0,21922.0,-20713.0
부산광역시,2001,16,육류ㆍ어류ㆍ갑각류ㆍ연체동물이나그밖의수생(水生)무척추동물또는곤충의조제품,1393.0,43241.0,586.0,18569.0,24672.0
부산광역시,2001,17,당류(糖類)와설탕과자,98.0,507.0,238.0,2793.0,-2287.0
부산광역시,2001,18,코코아와그조제품,15.0,299.0,50.0,648.0,-349.0
부산광역시,2001,19,곡물ㆍ고운가루ㆍ전분ㆍ밀크의조제품과베이커리제품,1606.0,25053.0,810.0,8310.0,16743.0
부산광역시,2001,20,채소ㆍ과실ㆍ견과류나식물의그밖의부분의조제품,291.0,3790.0,711.0,6824.0,-3034.0
부산광역시,2001,21,각종조제식료품,906.0,10084.0,924.0,22389.0,-12305.0
부산광역시,2001,22,음료ㆍ주류ㆍ식초,244.0,1465.0,235.0,5470.0,-4004.0
부산광역시,2001,23,식품공업에서생기는잔재물과웨이스트(waste)조제사료,195.0,5392.0,381.0,14933.0,-9541.0
부산광역시,2001,24,담배와제조한담배대용물연소시키지않고흡입하도록만들어진물품(니코틴을함유하였는지에상관없다)니코틴을함유한그밖의물품으로인체내에니코틴을흡수시키도록만들어진것,923.0,2772.0,7.0,2.0,2771.0
부산광역시,2001,25,소금황토석류(土石類)석고ㆍ석회ㆍ시멘트,288.0,1166.0,1364.0,18215.0,-17049.0
부산광역시,2001,27,광물성연료ㆍ광물유(鑛物油)와이들의증류물역청(瀝靑)물질광물성왁스,979.0,9212.0,1887.0,191143.0,-181931.0
부산광역시,2001,28,무기화학품귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의유기화합물이나무기화합물,2024.0,9291.0,2432.0,266459.0,-257168.0
부산광역시,2001,29,유기화학품,3669.0,47792.0,3421.0,74810.0,-27018.0
부산광역시,2001,30,의료용품,158.0,1614.0,137.0,652.0,962.0
부산광역시,2001,31,비료,15.0,106.0,159.0,1821.0,-1714.0
부산광역시,2001,32,유연용ㆍ염색용추출물(extract)탄닌과이들의유도체염료ㆍ안료와그밖의착색제페인트ㆍ바니시(varnish)퍼티(putty)와그밖의매스틱(mastic)잉크,4354.0,48958.0,5773.0,79269.0,-30311.0
부산광역시,2001,33,정유(essentialoil)와레지노이드(resinoid)조제향료와화장품ㆍ화장용품,217.0,2973.0,569.0,4075.0,-1102.0
부산광역시,2001,34,비누ㆍ유기계면활성제ㆍ조제세제ㆍ조제윤활제ㆍ인조왁스ㆍ조제왁스ㆍ광택용이나연마용조제품ㆍ양초와이와유사한물품ㆍ조형용페이스트(paste)ㆍ치과용왁스와플라스터(plaster)를기본재료로한치과용조제품,1189.0,4956.0,1404.0,11300.0,-6344.0
부산광역시,2001,35,단백질계물질변성전분글루(glue)효소,8855.0,60474.0,373.0,3733.0,56741.0
부산광역시,2001,37,사진용이나영화용재료,104.0,1802.0,163.0,2922.0,-1120.0
부산광역시,2001,38,각종화학공업생산품,4285.0,26003.0,3079.0,62072.0,-36069.0
부산광역시,2001,39,플라스틱과그제품,19480.0,147870.0,7499.0,105482.0,42388.0
부산광역시,2001,40,고무와그제품,10756.0,140218.0,4115.0,54872.0,85346.0
부산광역시,2001,41,원피(모피는제외한다)와가죽,13140.0,213018.0,1536.0,75138.0,137881.0
부산광역시,2001,42,가죽제품마구여행용구ㆍ핸드백과이와유사한용기동물거트(gut)[누에의거트(gut)는제외한다]의제품,1092.0,17174.0,1242.0,3864.0,13311.0
부산광역시,2001,43,모피ㆍ인조모피와이들의제품,5.0,19.0,51.0,386.0,-366.0
부산광역시,2001,44,목재와그제품목탄,434.0,5053.0,6148.0,237074.0,-232020.0
부산광역시,2001,45,코르크(cork)와그제품,2.0,22.0,11.0,82.0,-61.0
부산광역시,2001,46,짚ㆍ에스파르토(esparto)나그밖의조물재료의제품바구니세공물(basketware)과지조세공물(枝條細工物),22.0,350.0,787.0,5161.0,-4811.0
